-1.0 1:0.07377942597510631 2:-0.23657862273849112 3:-0.02412255541436443 4:-0.05998944305728397 5:-0.03950615590436267 6:-0.031091630362031115 7:-0.013869641011556334 8:-0.0590515603343578 9:0.008183014519702414 10:0.02782682339859437 11:-0.022635019440105666 12:0.048923130890891835 13:-0.043956777379522305 14:-0.019306999871708447 15:0.0037487530838226767 16:-0.021133867764063327 17:0.005714144053190623 18:0.000845514859307419 19:-0.02073954659774062 20:-0.008843118141783162 21:0.004165586741215635 22:0.009982697553844316 23:0.007367186216116935 24:0.013024355665097706 25:0.004301537410223388 26:-0.0024449654729297044 27:-0.01880919329881294 28:-0.02651420809608468 29:0.005454090396078956 30:0.028162710826781012 31:0.0037240890006595938 32:-0.00031320141303697174 33:0.011479184101077428 34:0.012659375055555595 35:-0.004432575302869197 36:-0.005594480355859957 37:0.014445611114822635 38:0.004331206583282454 39:-0.01774715918032491 40:0.0047350433963529795 41:0.0032280257936787484 42:-0.003762046995733923 43:-0.010839155309834675 44:-0.01453572731564866 45:-0.00016268663135868625 
1.0 1:-0.22670394001545757 2:0.017260617162747086 3:-0.03723461987381551 4:0.022010579317718423 5:-0.023439147640041475 6:-0.0045015701886824515 7:0.000942151144099563 8:-0.04953743993769419 9:0.07726822787157449 10:0.08440804316517776 11:-0.00028844744230323294 12:0.01683768309815986 13:-0.009138124463295084 14:0.005354190832195214 15:-0.011068427866384758 16:0.01830556100714384 17:0.014425787233954601 18:-0.028710402691082416 19:0.007609220504280822 20:0.001983697045403494 21:-0.024253442830901917 22:-0.015691266761826098 23:-0.0004682823946058276 24:0.017887265206921955 25:0.000948673796024176 26:0.0005340957337859054 27:-0.005941086627437639 28:-0.002794172021821072 29:0.017658732908368044 30:-0.0161509964570581 31:-0.00705604544371374 32:0.004375396317909999 33:0.0020544515930917035 34:0.011958044609210083 35:0.0020128881301475447 36:0.0033558818671970882 37:-0.0060166267077039525 38:0.004091104271729413 39:0.008897026907738258 40:0.011662278501984763 41:0.01266902306307811 42:-0.006308016502726991 43:0.0016739235202010132 44:0.006675890599292453 45:-0.006304415238688385 
1.0 1:-0.3665449158726215 2:0.22984972558232952 3:-0.1417054751273057 4:-0.07728603050550345 5:0.021339301786417117 6:-0.014563617950196346 7:0.053714411744957 8:-0.03858341973084356 9:0.05332471366683414 10:0.031485691473878565 11:0.03482496632141013 12:-0.07616156533440677 13:-0.013127558111066912 14:0.021163463800827002 15:0.010711586265497501 16:-0.0613738657615402 17:-0.029483707170419204 18:0.03662405576265036 19:0.009848971852477215 20:-0.007881891794989692 21:0.030618185837485195 22:-0.021857052467701386 23:0.027700051120592525 24:-0.01177153170661124 25:0.043011081196340235 26:0.06146356056166577 27:0.012833907370233136 28:-0.030374460267934947 29:0.0118751664521051 30:-0.009908991543557837 31:-0.004743925708944009 32:-0.005465767886266189 33:-0.012710813866597538 34:0.02231493499512507 35:0.023900887451869295 36:-0.025727254038602064 37:-0.02604713114507774 38:0.00016193371791185015 39:-0.0010583833822535062 40:-0.026152646210816956 41:-0.001197355416921468 42:0.014127429112202047 43:0.025508327001406397 44:-0.01935320529704638 45:0.018206863731731363 
-1.0 1:0.01975981757356622 2:-0.19452563946510285 3:0.051440077938566295 4:-0.08412714442589314 5:-0.032615926769724475 6:-0.001482123289410997 7:-0.12322796657479688 8:0.011183407607188944 9:0.005352294868608618 10:-0.013008689571139308 11:0.032758651912019404 12:-0.04811121213317503 13:0.007792735044025608 14:0.00843703549675924 15:0.01892695397205533 16:-0.02336345722450217 17:0.015517151604616749 18:0.018206574049555342 19:0.018530869073712705 20:0.0059426171892409015 21:0.022232335572749062 22:0.031422995029364686 23:0.0070095895847009475 24:-0.000537901472787608 25:0.00185683456408056 26:0.007856322578510471 27:-0.005666660915787011 28:-0.012048754013982619 29:-0.00776135572627748 30:-0.006930950849850907 31:-0.008516968883807778 32:-0.008142185531083868 33:-0.008481205839457323 34:0.0032929231765334724 35:-0.008225863260573861 36:0.0024164609300736375 37:-0.002169752865160385 38:-0.018352643977249013 39:0.00860045140633656 40:0.00815543054434966 41:-0.011533945520383922 42:0.010433912398891063 43:0.012640908660848046 44:0.010060045597720073 45:-0.003066101871062557 
1.0 1:0.15924142378390596 2:-0.019632318260665593 3:-0.002501609212720403 4:0.08059129493298639 5:0.02972997097659992 6:0.03489534358405447 7:0.02948899927012428 8:0.02735053689863815 9:0.016122927642077695 10:-0.042817243948629895 11:0.0859022328544391 12:-0.020938017211558517 13:-0.02647190573521169 14:-0.006615246494729655 15:-0.005654795565181874 16:-0.01743532125754304 17:-0.040135302414102125 18:-0.02302120398292787 19:-0.006809512924396978 20:0.012271912821326364 21:-0.0009700172561924805 22:-0.028188213537763226 23:-0.010319291231583191 24:-0.0061034591931873345 25:-0.010064230394324997 26:-0.027269799699451605 27:0.020193850487970528 28:0.014986403995284024 29:0.0371570510347775 30:-0.006149841693050698 31:0.0239950473263952 32:-0.0020359028209714913 33:0.01063761958105343 34:0.02287379484157078 35:-0.00594750846739192 36:-0.0030314371210700226 37:0.004647512154839327 38:0.008833092205687648 39:-0.0018044669633905316 40:0.006820488836846174 41:-0.028918268470742484 42:-0.006121375681750722 43:0.0063661581852908385 44:0.0047263228521795785 45:0.005199224797536569 
1.0 1:-0.03880099351035397 2:-0.10738588692785993 3:-0.025343845752702834 4:0.06046958322603779 5:0.0030881483108885204 6:-0.06041637266788431 7:-0.03200434247263134 8:-0.03072747771512614 9:-0.015179965116855848 10:0.008943084562383262 11:0.004058403099729158 12:0.011498238937530644 13:0.03099946372254757 14:0.004535294187894817 15:0.005510486731917058 16:-0.0016241026075308465 17:-0.017866260100984663 18:-0.03149452062452642 19:0.0027976741293063434 20:-0.0037927264146975417 21:-0.028775708351284384 22:-0.010896471283647935 23:-0.0027053120519354504 24:0.0035453525598248734 25:-0.012503720728941304 26:0.007343184370628695 27:0.005869393934863283 28:0.0070807084200390676 29:0.014076003957511237 30:-0.02145374683809318 31:-0.009568517895482612 32:-0.005156005009015398 33:-0.007874879875705043 34:-0.002185937794524888 35:0.006147069337017029 36:-0.015423348395834957 37:0.001532462142305963 38:0.006479492117669182 39:0.003133598564495165 40:-0.010114669877411641 41:-0.012181435138826559 42:0.0008579000177046546 43:0.002708153647762921 44:-0.003107661946768901 45:-0.007378771235525727 
-1.0 1:-0.306788432917884 2:0.13788352772192197 3:-0.08221177186066395 4:-0.06579769195718005 5:-0.08313185633183451 6:0.03409189073171442 7:0.01531364480176968 8:0.04987699208216799 9:-0.046601886771009716 10:-0.07866505885297176 11:-0.02641347524846927 12:-0.0341357983957316 13:-0.01871285399415212 14:0.004615957701671383 15:0.029735980636109122 16:-0.05169624488373151 17:0.014928127623417446 18:-0.05118192086843145 19:0.019167454991685845 20:0.01795587034065631 21:-0.011169036534203113 22:0.008170592536086166 23:-0.003033253647981174 24:0.010796291102981288 25:-0.0009326625475503999 26:0.000652599286137881 27:-0.006943952443124908 28:-0.0003932993392341301 29:0.017546603718210492 30:0.013388310132083754 31:0.013850734282837632 32:0.0017141503372720308 33:0.012593095725205818 34:-0.008711429656902265 35:-0.00466794169798286 36:0.0009525720847360156 37:-0.0017263567017248276 38:0.003579866778264159 39:0.012092026204892605 40:-0.013501553026095178 41:0.012196689300072595 42:-0.0017700744658972383 43:0.01814272809693338 44:0.0012997164467186796 45:-0.008047845959815128 
1.0 1:0.03665518824671067 2:-0.12517376235547006 3:-0.08256259122214056 4:-0.08176520650172164 5:0.010509853551920082 6:-0.010961259328188077 7:-0.0028303182926825553 8:-0.020701898557040622 9:-0.01975223137128445 10:0.00818578742619145 11:0.02895877520068066 12:0.024117864157096516 13:0.058689384571925934 14:0.008853132568383618 15:-0.004214810597255787 16:-0.008664250959996091 17:-0.030962068451405356 18:-0.02418511711749775 19:0.00692201898388421 20:0.00028428100216695406 21:-0.009062341905431849 22:-0.008346249077390535 23:0.012752866151310634 24:-0.014052675190406302 25:-0.004275794557585285 26:-0.006074523853079456 27:-0.0006726950436151308 28:0.027295781549753345 29:0.001977661026603506 30:-0.0086124145228136 31:-0.019236026089386606 32:-0.011919497541085192 33:0.0006913213028963416 34:-0.007622275625361797 35:0.003719228381484068 36:-0.012889019846217136 37:0.010635810007403565 38:-0.002618019397197824 39:-0.007261947239664516 40:-0.02364491071225081 41:0.011136384646768046 42:-0.0031347700665383138 43:-0.013432207444862367 44:-0.004934470692377554 45:-0.00675225739832446 
1.0 1:0.19773574657813858 2:0.05031415835949625 3:-0.07462000977561327 4:-0.034118097942452574 5:0.016984466693990806 6:0.057717263609067065 7:-0.054244068823625764 8:0.0028801804102409267 9:-0.018703720496759484 10:-0.0094112603649469 11:0.07727954267536041 12:0.014743398890696098 13:0.036239814839116063 14:-0.016450933339753167 15:0.005162114736002992 16:0.0026235538947974794 17:9.617797871117051e-05 18:-0.00016054996026968263 19:0.0027996945537786203 20:0.0004078962916260996 21:0.03421855379145544 22:-0.02313208186291715 23:-0.03789294364003039 24:-0.020559532323149433 25:0.010662042460809698 26:-0.02070791595724328 27:-0.023995280591783817 28:-0.015729805862788365 29:-0.02459059417140341 30:-0.011923774883316711 31:-0.0011554889193408076 32:-0.015509660057611613 33:0.006536292294864217 34:0.00899147325313901 35:-0.01588850482157228 36:0.02194169845229994 37:-0.010417850444913123 38:-0.0006279292210431397 39:0.000147181651598903 40:-0.018593823884372015 41:0.008276411138701565 42:0.008183519301945476 43:-0.014484354611763898 44:0.008213370135317014 45:-0.0008739090769327969 
-1.0 1:0.010667762486662083 2:-0.2630149629173153 3:-0.00148538206119736 4:0.07332094621012714 5:-0.07789839378410456 6:-0.02626955652005366 7:0.02643049984221351 8:-0.06390614626888022 9:0.056639299175979305 10:-0.06319515490170435 11:-0.01605876501079862 12:-0.04803771655875631 13:0.011972872356770843 14:-0.01240324124275988 15:0.024378523980428907 16:0.018322427622906916 17:0.01555150984319554 18:-0.003754313131670149 19:-0.01843681476855153 20:-0.010184346567989087 21:0.01582058877816609 22:-0.0106815029421754 23:0.022641629682873816 24:-0.004778015777949177 25:0.0020913777824682935 26:0.00284923455455088 27:-0.0019224477788780964 28:0.01567251213652753 29:-0.008880256110954877 30:0.0011286326670821075 31:0.005597792788757521 32:-0.0020282355610794136 33:-0.00370599991799965 34:-0.007420958837100649 35:0.009352508162004166 36:0.01481410387912014 37:-0.006018683197642559 38:-0.0039716673201484805 39:-0.002709706155234826 40:-0.004977395904443689 41:0.004179770282622822 42:-0.0007554970104475126 43:-0.0074515670848701275 44:-0.006300323110396704 45:0.005276449958360122 
-1.0 1:-0.2686248274995921 2:0.061255431483884126 3:-0.08057527301745598 4:-0.13440426222132082 5:-0.1408315457386093 6:0.033743410042011826 7:-0.06450682258485715 8:0.053793035180856895 9:-0.05428464738608284 10:-0.07458814047547456 11:-0.026192033618155208 12:0.0034973942921323886 13:-0.03388038139921752 14:0.004096358289392837 15:-0.012381660538617964 16:-0.03926812769119962 17:0.03299429472589023 18:0.031950102842959544 19:0.08196629462492422 20:0.037916542218629966 21:0.006917081303039705 22:-0.03736498864153388 23:0.009569863723883132 24:0.005302624704880937 25:-0.016594838645370497 26:-0.0014082801690927862 27:0.01476545108015081 28:0.007005868773887574 29:-0.004089539847200414 30:-0.0011232739242216707 31:0.01675049907193999 32:0.011761464025070514 33:-0.0004454459504637711 34:0.016017766544384374 35:0.009486447867468384 36:-0.012396706749556756 37:0.003345457636467563 38:0.005423225145283149 39:-0.006080529196547398 40:-0.021636391059289183 41:-0.008275093107980525 42:-0.00400561531759764 43:-0.01643982162766024 44:-0.013963157636607895 45:-0.0059479835729533016 
-1.0 1:-0.03965435466402298 2:-0.2057662206901427 3:0.10958257570498087 4:-0.0012946332459804442 5:-0.06699584320175409 6:0.003439116295198044 7:-0.011157676261050931 8:-0.050276437459084826 9:0.0404146629076791 10:-0.034041500324008024 11:-0.04090905297134821 12:0.06527133353822381 13:-0.036155136247620796 14:-0.033462517642792775 15:-0.03375804875646394 16:0.021826664193663543 17:0.017839039838823928 18:-0.0023660202854976983 19:-0.00981495074511008 20:0.037965172603933305 21:0.025334824503374306 22:-0.005964208325630344 23:-0.011151069732925185 24:-0.005869551563874729 25:0.06382772549373701 26:0.007507556777296184 27:0.022804363596108088 28:0.010691522831723796 29:0.02784743520903776 30:-0.011716428264466667 31:0.049934492916387754 32:0.018929825691898876 33:-0.018670410698944623 34:-0.025608251637468306 35:0.012211682773935504 36:0.011069961513122856 37:-0.032008374624461655 38:0.009692200127931407 39:0.04558180608253062 40:-0.02964095173300008 41:0.0006121109577973977 42:0.005855485494933314 43:-0.001200816837922291 44:0.021023307450504142 45:-0.00456754555480178 
-1.0 1:0.30544572028457456 2:0.21344729199001516 3:0.08919501205652709 4:-0.018676072832669786 5:-0.06619205046352622 6:0.018485328897306266 7:0.0363085487092362 8:-0.10127789445860738 9:-0.07331658353148879 10:0.02621965424553746 11:0.04453770723042835 12:-0.004052648601269408 13:-0.038016983752754835 14:-0.002965186406824888 15:0.05113425527405115 16:0.05710384148034632 17:-0.03794313586340915 18:-0.038144081990359804 19:0.023495131295404488 20:0.02104969758827765 21:-0.005285460184143248 22:0.0036901899340370803 23:0.03622256646810646 24:-0.021008692530110742 25:-0.004214077059586823 26:-0.0012633386857924533 27:0.015488668462176603 28:-0.008236110793284953 29:0.010790504499140808 30:-0.00462548810382069 31:-0.0068976067801137285 32:0.029755557204554656 33:0.0014179430337403903 34:-0.008236330896654018 35:0.013280891713248914 36:0.013815815795623293 37:-0.007794540421675825 38:-0.015469260176532777 39:-0.001556120813771402 40:0.0013504292878270627 41:0.016083558447556302 42:0.01199105087063569 43:-0.009622431314204422 44:-0.004839544813209986 45:-0.0070727326385800916 
-1.0 1:-0.20924625380263767 2:0.07410567302824307 3:0.12019416158166801 4:0.019642329957596856 5:0.21227581387983716 6:-0.0006665257186295754 7:0.046121761827134344 8:-0.010577917466928214 9:-0.052379290192910155 10:-0.054424333676159495 11:-0.032406606828356145 12:0.043397887674958655 13:-0.013807861413707587 14:-0.048603010859998644 15:0.017369769753832632 16:-0.04018960318568435 17:-0.01278968085326331 18:-0.013333172312216073 19:0.009819736963216617 20:0.017590880263679852 21:-0.008071864095903188 22:0.020922306533268396 23:-0.012921582208669366 24:0.004330131518654558 25:-0.0013376395486462793 26:8.816852255089103e-05 27:0.009822341593397442 28:0.002213543874633998 29:-0.03019820149439372 30:0.0073193743572452005 31:-0.0018160154173240926 32:-0.008945188556541424 33:-0.01178284369872552 34:0.03406945535553535 35:0.05624832624067483 36:0.012802265680700878 37:-0.0027840880465047346 38:0.0160418026959812 39:0.003839526654498381 40:0.006081098216399856 41:0.011435143199540625 42:0.0010442931035217658 43:-0.02045945058483939 44:0.017043960983356123 45:0.005393674079741123 
-1.0 1:0.18850065949074235 2:-0.17604424317201012 3:-0.2413604169024808 4:-0.0922770840841804 5:0.15432956436393364 6:-0.060238405954787196 7:-0.005898761811984417 8:0.08375301468015008 9:-0.18922092958999234 10:0.11087127116614769 11:0.03833653841959592 12:-0.030680984391615727 13:-0.037633071768175985 14:-0.004780695215612203 15:0.08935100950739092 16:0.03485611264672688 17:0.09416115596843361 18:0.08573329652648673 19:-0.02697323499488731 20:-0.013638717860894883 21:-0.05012976195937871 22:0.037105068696472385 23:-0.05233717680790096 24:0.02101590933275417 25:-0.006046058003924746 26:0.013033325705542498 27:0.03284376169647893 28:-0.03606122623248717 29:0.0022183356216368896 30:-0.047286195643909616 31:0.022544959064519893 32:-0.030467650557186664 33:0.0043100560613932234 34:-0.04601217189127503 35:0.02770219655937088 36:-0.0028774163387516385 37:-0.007173149286987708 38:-0.03625122995968835 39:-0.023060573513914606 40:-0.020031545815480903 41:0.02262607274106542 42:-0.008418027879331182 43:-0.005823924985966041 44:0.017774027607791353 45:-0.0042539461586912075 
1.0 1:0.10312996364015317 2:-0.03595307302070079 3:-0.0356662847908022 4:0.2336992804935107 5:-0.0284546238284801 6:0.0031046378918212422 7:0.04018676714653395 8:0.016607055243800267 9:0.012277415909401467 10:-0.037583870895001655 11:0.07098498371780046 12:-0.03221753574927284 13:-0.004430695334345498 14:-0.008999594674471045 15:-0.013933927524370861 16:-0.016155513235576877 17:-0.05797701483654037 18:-0.017458501352719584 19:-0.007906428548307497 20:0.01966268000036756 21:0.017528755825087373 22:-0.02899022112445485 23:-0.007906046624075014 24:-0.0002675217691854963 25:-0.017797652055880925 26:-0.03943032751240253 27:0.022863574645340418 28:-0.004294749367114339 29:0.02873702344480547 30:-0.017264040018580736 31:0.03528048737925108 32:-0.0050890974651819805 33:0.023473319258178218 34:0.021345118895824463 35:-0.004537649307705168 36:-0.01160101674770157 37:0.02518172284290159 38:-0.0058848353636889745 39:-0.009412835875723235 40:0.005848074563578637 41:-0.013627144417396988 42:0.011277700518942297 43:-0.0004918108738953715 44:0.012599280143838121 45:0.0140799546547379 
-1.0 1:0.03400631787538033 2:-0.21918430581699594 3:0.009157314649978246 4:-0.02128528661208878 5:-0.07426739334828539 6:-0.029897486564626943 7:-0.04659148599221154 8:-0.09183241214207663 9:0.06933176450153981 10:-0.09629871418802866 11:0.0004254068359077004 12:-0.06448546046087456 13:0.03314746116046522 14:-0.04676270077908792 15:0.050204592352265584 16:0.03549405470867311 17:0.0005342030578305776 18:0.009587776507686142 19:-0.0019358614275268287 20:-0.03393109553089187 21:-0.03784573833564942 22:-0.004686976783604852 23:-0.011352076238477452 24:0.01936855919627973 25:-0.021990912267581233 26:-0.00068598979982673 27:0.009023876367933783 28:-0.03984035655881757 29:-0.012691736476315902 30:0.03722721892642466 31:-0.008855021332048726 32:0.00876647652547076 33:-0.003962796711654608 34:0.03452411426504337 35:-0.01499564353940267 36:-0.02015406475257428 37:-0.0014040087917995582 38:-0.00968957755247004 39:-0.0047270506055918475 40:0.0033693285815695855 41:-0.0007754455924445201 42:0.007785036931025479 43:0.00243703118470004 44:0.012454019075853546 45:0.0025766209441383317 
-1.0 1:-0.06939234324748284 2:-0.18021607303165524 3:0.13274491662140148 4:0.02920822241132403 5:-0.04892361551345345 6:0.01844734593649968 7:0.018768238056895332 8:-0.040783297174657396 9:0.05515566000550625 10:-0.01620214394917985 11:-0.03144247973776068 12:0.026577446057581854 13:-0.042682924473394286 14:-0.02615195949788441 15:-0.0221235017434464 16:0.014728935996731089 17:0.041694973826168234 18:0.013455031249177548 19:-0.0008727987010388669 20:0.04116321534207471 21:0.03805678517370379 22:0.0035508133086732813 23:-0.018942550072910284 24:-0.019212969979252353 25:0.018961859566860903 26:-0.007301096388286951 27:0.030364078857504383 28:0.007809791741501336 29:0.025184247797637678 30:-0.017084868507069986 31:0.003928590532827146 32:0.012336197329070868 33:-0.022609681801245812 34:-0.00736185716273857 35:-0.007571252037655277 36:0.010947065471886428 37:-0.0051993148753241665 38:0.00773777659597109 39:0.014713775128262517 40:-0.013262108604362527 41:0.012362262396199593 42:0.0009586650503788079 43:-0.0016841155678300364 44:0.014632488179884988 45:-0.0015514249311949007 
-1.0 1:0.264430350007461 2:0.05369460511835143 3:-0.1162664835766909 4:0.1273380055211943 5:0.09194779355241861 6:0.1255177396524193 7:-0.05559554230983134 8:0.09949885135455656 9:0.11535969320727399 10:-0.03285871162879286 11:-0.06648128513645477 12:0.011226562701507122 13:-0.03287818890091275 14:0.008447972839382208 15:-0.013108693836934802 16:0.014005739985452018 17:6.713413069432683e-05 18:-0.030357017617505866 19:0.01835135804497527 20:0.0035950244682147383 21:-0.003907210670750415 22:-0.005487998934769409 23:0.0448218944449946 24:0.022725187506553206 25:-0.008223768483407497 26:0.0058556398321252395 27:0.014853879329269078 28:-0.0033711175895635506 29:-0.019182069056207215 30:0.0027877702298401037 31:-0.004307846091113426 32:-0.012786216520258294 33:-0.0093934894581632 34:-0.005515441849322253 35:-0.004044455326046423 36:-0.00045769431689644466 37:0.0031517915319080473 38:0.0027281234628887836 39:-0.0012865626671388648 40:0.004357223544189132 41:-0.0070978067537182735 42:-0.001269781567923691 43:0.01774136315374398 44:0.0031343066104485926 45:0.0017775573489239478 
-1.0 1:0.12572868189069503 2:-0.19334781073503002 3:-0.16776187663330316 4:0.11047767122271265 5:0.052927289786887224 6:-0.07462792667225168 7:0.10721022036064608 8:0.04082544159891893 9:-0.10593321333186251 10:0.04104731869646572 11:-0.0006204652945181362 12:-0.022618853878543475 13:-0.009613976629441811 14:0.023225224635240946 15:0.01831749298312389 16:0.038401079526630084 17:0.051421892848718044 18:0.025066970232139975 19:0.004729505404928259 20:0.012971517975438478 21:0.001021586943972315 22:0.018450141581389266 23:-0.013532703560631302 24:-0.0019240764373473253 25:0.012775103276353823 26:0.01865645520564603 27:0.006598714669576762 28:0.010756437546639939 29:-0.017190608128999574 30:-0.022527666081532553 31:0.016153648102403485 32:-0.009996540208752125 33:0.0030474007085976446 34:-0.010967763778504575 35:0.007949472432712521 36:-0.009107913456675262 37:-0.004817997396260539 38:-0.02623517475171076 39:-0.006070569856251481 40:0.0013690209575225425 41:0.013524669311969956 42:0.0027574831273763363 43:0.007715271507378328 44:0.014123614064689888 45:-0.003142950336059689 
1.0 1:-0.21563150333214123 2:0.01947485720689606 3:-0.060992192489510655 4:-0.06184406753983059 5:-0.027161985486497925 6:-0.027055183754990525 7:-0.09358869059413194 8:-0.03112480798752415 9:0.028657761274142858 10:0.05520476899846298 11:0.004512021680937069 12:0.03489389684126833 13:-0.013055672562005436 14:-0.026872583264741342 15:-0.003207758469146577 16:-0.008821491013086893 17:-0.010477367181173878 18:0.0037575553812961935 19:0.02749336983690277 20:0.007362113997529118 21:-0.028125514136431835 22:-0.011532258422472887 23:0.00768317305199758 24:0.013610317938874121 25:-0.006768537824885715 26:-0.0015438921591582853 27:-0.0076830695678061865 28:0.009253865387567726 29:-0.018984377057309373 30:0.0037191156086604418 31:0.0052018519377792375 32:-0.0016521431977976286 33:0.015828020276722525 34:-0.0027332314201966735 35:0.00042983454996357005 36:0.0009848047002905935 37:0.014289248097677636 38:0.00804735233535826 39:-0.009843255424517128 40:-0.0072626319584737815 41:-0.004367523952393952 42:-0.00010915607228362137 43:-0.004249071923988322 44:0.007013838757709935 45:-0.011316745250140857 
1.0 1:0.11652649350630721 2:-0.0651642132047719 3:-0.11584422227049687 4:0.009241379906746018 5:0.08854115205774506 6:0.025779402279888508 7:-0.0011442302187119318 8:0.05487553243124712 9:0.0002558556184496484 10:0.01825892718024045 11:0.005103016664683043 12:-0.01977366223057578 13:0.03586600708788373 14:-0.01628476399486094 15:0.001822073525803278 16:0.009902331129619472 17:-0.019507238118410555 18:-0.025856597489009717 19:0.013630003038037724 20:0.01624977069641138 21:0.014686723130429982 22:-0.014334923100667 23:0.0036438132209169532 24:-0.03065062227882764 25:0.002113772101838069 26:-0.018784015675650415 27:0.010875219290048487 28:0.006748296118892447 29:0.026496504569039403 30:0.015498658853901974 31:0.001622538970766598 32:0.010411725719241267 33:0.0007338793630429826 34:0.014203448773519686 35:-0.0013258811727522753 36:0.007449201086385232 37:0.016131761363438763 38:-0.016046000447231125 39:0.017884276081990752 40:0.0013559027093301456 41:0.01387443396269672 42:-0.010641484343924692 43:-0.00747919814802392 44:-0.010851062717808384 45:0.005752834212365027 
-1.0 1:0.3384785089033426 2:0.20585859776871368 3:0.03584532055369232 4:0.00578441440776228 5:-0.016071969522513732 6:0.13945616208201583 7:-0.04584910291282823 8:-0.11098249182740227 9:-0.03474364701470753 10:0.00818509248926844 11:-0.045971069535584046 12:0.022768252313910158 13:0.027752753242879444 14:0.05934154667051571 15:0.049025742715548826 16:-0.027587774292498916 17:0.01922235750065118 18:0.034081588815777955 19:-0.05324779863149221 20:0.050424316164149774 21:-0.05466740566204515 22:-0.025254771019869962 23:-0.02938860822778208 24:-0.04386043748802651 25:0.029212580419071307 26:0.007443200399472036 27:-0.03575005968293977 28:0.009995096432900221 29:0.0009635837195752783 30:0.01628868757366296 31:-0.01989116791066349 32:0.0032879870098930864 33:-0.0064102464734609385 34:0.0037312695752918868 35:-0.005167448072111197 36:-0.007482205237512363 37:0.0054800521324494395 38:0.012351006453086663 39:0.022731996329422306 40:-0.002646530058775863 41:-0.012611556895808758 42:-0.03202988135086732 43:0.006652579391625578 44:-0.003067742004580121 45:0.012605689748463768 
1.0 1:0.2761074167911621 2:0.16008164967647048 3:0.011834534905056027 4:-0.12279723396809239 5:-0.006116091320918419 6:-0.0019323477821532042 7:-0.07886198472404522 8:-0.012120263796432438 9:-0.01759726336189997 10:0.01639204428913186 11:-0.04378272307985285 12:-0.009734113884446421 13:0.005605395646999823 14:-0.014732045428576692 15:-0.007563594460897781 16:-0.006490160437350171 17:-0.013996617351096429 18:0.028084010406227274 19:0.051197221000320176 20:-0.06753468414437974 21:0.06396782007111503 22:0.04022152812818606 23:-0.028714486708012618 24:0.027489466543934228 25:-0.01558809386274973 26:-0.002532676054685455 27:-0.0075914485623961745 28:0.012795700002620154 29:-0.0017291295957768509 30:-0.00952597313705967 31:-0.005052141349822941 32:0.003992093263010071 33:0.0022252390139530197 34:0.005813350139630816 35:-0.002531888151409964 36:0.01015457190362259 37:-0.010174405929215431 38:0.001747554829313899 39:0.0008563128650778511 40:0.0020992636561102795 41:-0.004187434104685065 42:0.015193708388496936 43:-0.0025041408769292586 44:-0.0049655528163509806 45:-0.00545993962602524 
1.0 1:-0.2669064167850619 2:0.10208164975339884 3:-0.011203848505838521 4:-0.02125046040489817 5:0.039676763266114204 6:-0.04212211484345659 7:-0.05058456236158629 8:-0.0452400404505863 9:0.03681968771264405 10:0.03483969222785286 11:0.02752931365614435 12:-0.02580085312789969 13:-0.01091647295348587 14:0.06323274093997747 15:-0.02439834174548395 16:0.02974538581466238 17:0.03855064106686032 18:-0.02002815868769324 19:0.0058011081084465045 20:0.011615457783681423 21:0.006302296884063728 22:0.0013294904051485076 23:-0.007354618956563314 24:-0.002404065915523624 25:-0.007478471629752007 26:-0.010675530415764923 27:0.0002716351622557619 28:0.0023688106270357053 29:-0.007415511371741694 30:0.006607528084057311 31:-0.0017324564804993563 32:-0.0057775114393716 33:0.016456799487845668 34:0.003269416575417727 35:-0.006925480640821867 36:0.019045932853126335 37:0.0256634509383403 38:-0.017684985281859595 39:-0.009254773282843552 40:0.005086072101129503 41:-0.020332206520803534 42:-0.005698978715206866 43:-0.018387378678654986 44:-0.002651585291346692 45:-0.013283004913770111 
1.0 1:-0.1859921836324454 2:0.010474953150163559 3:-0.07999576117296184 4:-0.08226998816991368 5:-0.04600562551706289 6:-0.006964708281778975 7:-0.07655557569488178 8:-0.05729967444395486 9:0.07606348415825827 10:0.06951028447998431 11:0.006093837826217273 12:0.01839433032877702 13:-0.0004225641117048904 14:-0.012793039266099426 15:-0.0025598761835157868 16:-0.018067420370115817 17:-0.01243866524039855 18:-0.005906743998639886 19:0.04227837021085368 20:0.01087474171261997 21:-0.04206467072543102 22:-0.013906156720417145 23:-0.0015251983996422674 24:0.02073094144471325 25:-0.0020607659107185275 26:-0.006384025503614864 27:-0.00381054786997512 28:0.008185257459685255 29:0.008757874855410543 30:-0.004050994931913543 31:-0.0043527496519897655 32:-0.0006857882769789945 33:0.00717265279204237 34:0.00039568313571845294 35:0.004067187889533957 36:-0.01005758149441974 37:0.0030215355238878364 38:0.003758551520541985 39:0.006632703419019181 40:-0.015009500193430768 41:-0.009263937751429033 42:0.004675627895200554 43:-0.015944074010807135 44:-0.0016702238757063796 45:-0.00613910805697795 
