1.0 1:-0.21768140560721033 2:-0.0031174522198268435 3:-0.05340708576557272 4:-0.01222140547852928 5:-0.06187898818471329 6:0.008494248338878931 7:-0.02361154462964179 8:-0.04853487117643367 9:0.0781412188992203 10:0.08182057685598647 11:0.00575080811389727 12:0.019558048185056784 13:0.009930335740908267 14:-0.005759237205036833 
-1.0 1:-0.2575757593301433 2:0.10016659857326735 3:-0.02788197655724511 4:-0.10108967717199858 5:-0.0411876534575647 6:0.06352520875736598 7:0.04546585538365902 8:0.04616954852818108 9:-0.043282353371729074 10:-0.07824641759634163 11:-0.029833553709605894 12:-0.01603191264725622 13:-0.026549713536262246 14:0.007478894820675222 
1.0 1:-0.03941047166836401 2:-0.12754985166960575 3:0.04727763333034836 4:0.0053094178615943274 5:-0.018660635324476506 6:-0.01703695297510561 7:-0.03374873348004353 8:-0.032441393881528925 9:0.023820662826990933 10:-0.005307486744311458 11:0.007564776405838658 12:-0.007878959362328445 13:0.012429695198760839 14:-0.006458052919139293 
-1.0 1:0.05762448433619047 2:-0.18239522675160486 3:-0.041402674880037287 4:0.029240565387802526 5:-0.059864998617154594 6:-0.053738233923633735 7:-0.05068094041153491 8:-0.025052778486391283 9:-0.005083726585950057 10:0.05625808620389991 11:-0.041226999862523914 12:0.08908827564438176 13:-0.05029695353202754 14:-0.011731667934764942 
-1.0 1:-0.15850306734170544 2:-0.07865379041420069 3:0.17296854622785363 4:0.017934194278155492 5:-0.003989947990749273 6:0.02155082940245714 7:-0.09726135481674174 8:0.05153588892830789 9:-0.020093674203232086 10:-0.012749063292016978 11:0.007666257823429675 12:-0.021906440165667368 13:0.010018128143547324 14:0.02930499248862259 
-1.0 1:0.1795826996844419 2:0.19941333183305132 3:0.045334591184215095 4:0.20860822191345818 5:-0.17778349888466743 6:-0.1039389591586671 7:-0.013906266930706731 8:-0.09743427752297892 9:-0.07933960319542718 10:0.00162018425202776 11:0.07398469593948973 12:0.010402664368436426 13:-0.04380064445194779 14:0.0019859314323804472 
1.0 1:-0.06457441866653892 2:-0.104298199557801 3:0.09835066115604149 4:-0.04751329423298589 5:0.03399915857573023 6:0.027738536966722918 7:-0.039533606886705486 8:0.00791975026711935 9:0.0024516274821671496 10:0.02340305069914269 11:0.025975243778227214 12:0.009343127837561777 13:0.016623222027919108 14:-0.02411152499517972 
1.0 1:0.007409883311286328 2:-0.13586254771060924 3:-0.00966187691731571 4:-0.08459887405932062 5:0.02679108432924806 6:-0.029653987824397786 7:-0.01706176822526346 8:-0.054963483817641504 9:-0.013791292156980231 10:-0.01555211030312139 11:0.020831204491278316 12:0.04800466680057813 13:0.041027075006464 14:0.02658524336983531 
1.0 1:0.03391355329702223 2:-0.10908731833941883 3:-0.04919810637432266 4:0.015279492153091581 5:0.05923050231363293 6:-0.013304699585518063 7:0.045763423975006774 8:0.001822199494500765 9:-0.027931699221018513 10:0.02961160671989043 11:0.006130163637846934 12:0.0006421825761632628 13:0.028917483716289986 14:0.017808077534082138 
1.0 1:0.2035234450612361 2:0.12426294758046563 3:0.023028536630596494 4:-0.0781189952727954 5:-0.05324326849240536 6:-0.21358772389467007 7:-0.0745252256300408 8:0.0892191130294431 9:0.02568658410683404 10:-0.025337636931970185 11:-0.009180674538503549 12:0.008202461398731618 13:0.03381999588476411 14:-0.012254221442866546 
-1.0 1:-0.3142539464508635 2:0.10063355183841226 3:-0.07607796339013365 4:-0.09495105056850836 5:-0.12007826348190354 6:0.04757034649482176 7:-0.022312474918691007 8:0.06632956423341854 9:-0.06228640183928018 10:-0.08097316234558645 11:-0.02381371950951916 12:-0.0012649407270225801 13:-0.007629750213178941 14:-0.011166195288760589 
-1.0 1:0.2719469541611489 2:0.07123966630936691 3:-0.12281183262944917 4:0.06778117922654664 5:0.09743747688906665 6:0.1294023098029067 7:-0.09343522545264538 8:0.09517382698796302 9:0.10955319029104339 10:-0.02988691518243737 11:-0.050716057863281344 12:0.005611167457587388 13:-0.019821154889399232 14:-0.012388191729922289 
1.0 1:0.231679909558015 2:0.12936094841204404 3:0.0669439289183069 4:-0.2370122807870426 5:0.014008879526706104 6:-0.17807238371079354 7:0.02387734288943264 8:0.11917136466022372 9:0.07548072857027499 10:0.022583079059169633 11:-0.060885958115773055 12:0.0352848931573512 13:0.014999361715988035 14:0.041296402441626974 
1.0 1:-0.045573600897796 2:-0.1514976078289247 3:0.085229849365467 4:0.01139556853159135 5:-0.0023664049107358044 6:0.004956683002444432 7:-0.008432794187842955 8:-0.017896738148522755 9:0.01317151048352671 10:0.004449046545876146 11:0.0003933529685911704 12:0.015662722404781625 13:0.010350605535557441 14:-0.020659883610065134 
-1.0 1:0.3051302948294668 2:0.20959834544999173 3:0.09446410603497943 4:-0.07488549242256429 5:-0.05727057028249049 6:-0.016401694777847444 7:0.04616805831727936 8:-0.06752894506234514 9:-0.059972194653958685 10:0.0021097518686287054 11:0.12303276916080444 12:0.025793613185541395 13:-0.09255569169463014 14:-0.0046344677954878385 
1.0 1:-0.3013423650674246 2:0.10864325786765935 3:-0.10867794975016341 4:-0.04234598991041759 5:-0.04404485811044122 6:0.0027820861402075136 7:-0.04312964663470645 8:-0.00282362614992639 9:0.050774143372127344 10:0.10807065052152925 11:0.01601328695893524 12:0.021085632199929923 13:-0.01830057833249232 14:-0.02990764350817254 
1.0 1:0.22476752515914272 2:0.17450473289889934 3:0.034367849466989606 4:0.1512988584963436 5:-0.09538165467004064 6:-0.05959317286114185 7:-0.00152029757060506 8:-0.024749745646095944 9:-0.012031394858186911 10:-0.01629473318717791 11:-0.015756755925000393 12:-0.01200298933738429 13:-0.013356228632572874 14:0.007490967775885583 
-1.0 1:-0.20998179688515062 2:0.02321221863402773 3:0.12944870512275364 4:0.09126444385302716 5:0.13376324250192392 6:-0.00416022013213033 7:0.034263121931644915 8:-0.0015298917579584593 9:-0.03407302976150616 10:-0.0335164291821779 11:-0.026035945375437162 12:0.024974177241912046 13:-0.0065273005108880695 14:-0.03604983167873729 
-1.0 1:-0.08281668478030972 2:-0.10564866826953266 3:0.2174466138724211 4:-0.07696549240836363 5:0.06008026655598603 6:0.09322869127295763 7:-0.010641536210809252 8:0.060508208631298764 9:-0.01807747320930441 10:-0.01022449361767725 11:0.0032932659761841835 12:0.005832656649454301 13:-0.0002929260272881689 14:0.013392949775913092 
-1.0 1:0.09691295650208658 2:-0.2386812887190521 3:-0.0449761475989221 4:-0.032291341255084226 5:-0.010864562390790488 6:-0.00902812565366625 7:0.04843596486045654 8:-0.10110835662355748 9:0.02805941081666119 10:-0.11310892859298155 11:-0.018408297128211012 12:-0.019901535490229147 13:0.03989945888161292 14:0.02588531906405402 
-1.0 1:-0.08148088709252085 2:-0.12226434821675916 3:0.1410272015948857 4:-0.0500992339668442 5:0.03671473101333544 6:0.03218314819064104 7:-0.018858608881830455 8:-0.006529939136291015 9:0.003218568589751164 10:-0.007603131322365189 11:-0.003415450112187044 12:0.026692174643273968 13:-0.013875389437893508 14:0.013729899884023756 
1.0 1:0.03256855654231856 2:-0.17161154317289024 3:-0.06431321630272918 4:0.04858973208714196 5:0.026411871113261837 6:-0.015061760524219286 7:-0.027822075001999114 8:-0.016206244852854122 9:0.0007919098139548605 10:0.0220314743822961 11:-0.027564867247699968 12:-0.009017200630221833 13:0.02328589999789253 14:-0.010926440131739186 
-1.0 1:0.020261714785141702 2:-0.2502231344765927 3:0.04961248189280198 4:0.016898553000193384 5:-0.07498492969300581 6:0.006937205558997309 7:0.014762373332510808 8:-0.07126666845987159 9:0.0928758926683973 10:-0.0769890143918546 11:0.010190822401903148 12:-0.10180402408702346 13:0.04079160579740374 14:-0.04778746205283345 
-1.0 1:-0.31674745852257974 2:0.11030617899960674 3:-0.08372302322060639 4:-0.10806302838106985 5:-0.15288105477804648 6:0.06501226654726884 7:-0.020271127238320218 8:0.09675872432321349 9:-0.07277696587386279 10:-0.09723316569539107 11:-0.026586363315646944 12:-0.026650902770974403 13:-0.0060245204927495445 14:-0.001232057471721091 
1.0 1:-0.26899685379439564 2:0.12647886937521385 3:0.034409610580868354 4:0.038683373979934085 5:0.16188746097852127 6:-0.021401208810803526 7:0.09654748559076043 8:-0.08562607543290016 9:0.05883269028743736 10:0.017411835936890597 11:0.008074068769159936 12:-0.02618039280711551 13:-0.012626312100748601 14:0.03336608375651464 
1.0 1:-0.2194803631402755 2:0.0066057291334350905 3:-0.04040890129984771 4:0.04341163050426989 5:-0.039033839791215844 6:-0.015264094331775857 7:-0.03236819240780668 8:-0.03238748143356559 9:0.04788592456028227 10:0.062432406621153354 11:-0.006129770470738203 12:0.010927352217179265 13:0.0007414263199684423 14:-0.01957854830797786 
-1.0 1:-0.21416974475794032 2:-0.012128131550181755 3:0.13884460812650928 4:0.09205247308665503 5:0.03205423001033415 6:-0.010339246245624977 7:-0.07016358482650698 8:0.04962679457733174 9:-0.04682537084453971 10:0.0037292344412226466 11:0.006781783579870582 12:-0.011411061716950298 13:0.024606788116497406 14:0.04677094450021094 
-1.0 1:0.07072324461539642 2:-0.1980070281139345 3:-0.04890062003552263 4:0.05379504920694021 5:-0.048954862694566934 6:-0.04052770231425837 7:0.007463057530386319 8:-0.021656104416501565 9:-0.01180967617456139 10:0.09931789933725976 11:-0.04611967368094324 12:0.11768847118016729 13:-0.06479313059839026 14:-0.0009479588278261454 
-1.0 1:0.0731774782820427 2:-0.23535826087854023 3:-0.06027617330869364 4:-0.012033005831843233 5:-0.024206230960170633 6:-0.025556839353756498 7:0.006819653210790596 8:-0.08510120973848292 9:0.03351757102747818 10:-0.10416636817024938 11:-0.019896483709501762 12:-0.01705007215852506 13:0.03856279715106675 14:0.014422357492503405 
1.0 1:0.30737844750601584 2:0.17567165126985002 3:0.024856364330346922 4:-0.06351767349881768 5:-0.0016539710853073052 6:0.014523057484313137 7:-0.033225804105729784 8:0.008481665899069804 9:0.02156309025023656 10:-0.02265732857493037 11:0.03163732985350415 12:0.026561410819002127 13:-0.03143985266354161 14:-0.0017471243356632152 
-1.0 1:-0.33081611193780674 2:0.10176637964515502 3:-0.06307678225701535 4:-0.09486268205490853 5:-0.11195850634777826 6:0.08453264461694848 7:0.03388937354608266 8:0.0784800848743128 9:-0.058152763801731906 10:-0.08241421229197024 11:-0.022523337790131985 12:-0.0006097823256264005 13:0.008492114410607493 14:-0.013847666370274916 
-1.0 1:0.26360002288224754 2:-0.030786900458676447 3:-0.15314069365177807 4:-0.01327570115368619 5:0.16560463048421267 6:0.07414009861427034 7:-0.01024268174899913 8:0.15005000179420874 9:0.04271973604341588 10:0.019367037526477907 11:-0.01893862822691586 12:-0.03632634103552199 13:-0.05145929018074864 14:-0.052378893209595795 
-1.0 1:0.21522729102600952 2:0.011738382634932952 3:-0.14844859222022183 4:0.27851107814803255 5:0.04682346986214597 6:0.08345026163316085 7:0.033304851503084584 8:0.11437443986594795 9:0.07215204549173596 10:0.015316711420582399 11:-0.056835787291731776 12:-0.03791989066117691 13:-0.04196792814884393 14:-0.04761240993486058 
-1.0 1:-0.24369711969871047 2:0.06894138376424837 3:0.09949616310737307 4:0.09039124431635678 5:0.16314233404290468 6:-0.030182193983177275 7:0.029661888529442983 8:-0.021785484325498518 9:-0.03566084793911067 10:-0.03749237896729897 11:-0.027658114695658625 12:0.0303528157315537 13:-0.008173014513632492 14:-0.043249008599341485 
1.0 1:0.15924142378390596 2:-0.019632318260665593 3:-0.002501609212720403 4:0.08059129493298639 5:0.02972997097659992 6:0.03489534358405447 7:0.02948899927012428 8:0.02735053689863815 9:0.016122927642077695 10:-0.042817243948629895 11:0.0859022328544391 12:-0.020938017211558517 13:-0.02647190573521169 14:-0.006615246494729655 
1.0 1:0.16659262401720693 2:0.022453915152019294 3:-0.06905817209359508 4:0.04886747528971319 5:-0.010976088155911558 6:0.03833510616557685 7:-0.033518798662103236 8:0.005784347581182404 9:-0.004595609931226283 10:-0.011298993752648933 11:0.05070537355497757 12:-0.005788250081409565 13:0.028250014033485895 14:-0.023813352990093645 
1.0 1:0.16111931339630245 2:0.03482321131786405 3:-0.07530509157722429 4:0.0062970486748390835 5:0.024308221771049205 6:0.057544564861334926 7:-0.029315852233246585 8:0.012333702956534992 9:-0.0047649912247417076 10:-0.011308447266529124 11:0.06941131613844512 12:0.01773251909090808 13:0.0353892481060559 14:-0.006133299680439609 
1.0 1:0.14494960274119373 2:-0.02198576109690121 3:0.016077629676198822 4:-0.000732393426241219 5:0.022785796140147616 6:0.022798096524041543 7:-0.02968696214590961 8:0.019980707514894246 9:0.015793691322545066 10:-0.04794176357225464 11:0.08156761432671955 12:-0.01493233170431271 13:-0.010470144721375332 14:-0.009521822419570761 
-1.0 1:-0.31339493231359594 2:0.11123373040050444 3:-0.08204573922398702 4:-0.10159800036958153 5:-0.14700440603465498 6:0.062232529742663925 7:-0.010937180435838544 8:0.08643522468405589 9:-0.06418319863021252 10:-0.0971026867435284 11:-0.0284166706536663 12:-0.027189191969696283 13:-0.009101756579018096 14:0.0015525964870522387 
-1.0 1:-0.2804067503850884 2:0.002266985872046337 3:-0.13454253635090213 4:-0.08495552069675316 5:-0.15604397699175426 6:0.06812269430171139 7:0.03529998740581644 8:0.06009574440186427 9:-0.04634240928483764 10:0.05026451157329165 11:-0.02302493497531054 12:0.08215308628794554 13:-0.0158952316377804 14:-0.03297838327633553 
-1.0 1:0.12853477782905554 2:-0.25369252694104544 3:-0.07153137866612506 4:-0.10129788157403868 5:0.03216829932180148 6:-0.043782932799540805 7:0.1081717120812614 8:-0.07957090414275514 9:-0.07467940265640088 10:-0.051795455440846544 11:-0.0007373902753003911 12:0.09278108062792573 13:0.024992459391769563 14:0.15400477845437516 
1.0 1:0.31475449859342836 2:0.21885044951324104 3:0.08482831494783732 4:-0.11788297550402965 5:-0.05128287919771423 6:-0.005399010019286875 7:-0.025573211874634516 8:-0.1010173055992817 9:-0.09418923092731649 10:0.0723601036832589 11:-0.09210129015042508 12:-0.07474729217396982 13:0.07571936065604198 14:-0.05429201635451812 
1.0 1:0.07544358284481568 2:-0.15274596595179613 3:-0.09043788102677609 4:-0.042026188990197715 5:0.05496125149179211 6:-0.02136487333398184 7:-0.09719628878086792 8:-0.0020726385041067983 9:-0.03467301619790402 10:0.0022483375537139597 11:-0.008245424182311466 12:-0.013566654859113302 13:0.029737567523715397 14:-0.02093713097521091 
1.0 1:0.2144331812114285 2:0.01949362444110501 3:-0.07047720377664524 4:-0.07038623160538893 5:0.04472552374774354 6:0.10204651747204528 7:-0.006016826887585364 8:0.008249785910281852 9:0.0028826692488715996 10:0.001769162936311873 11:0.07510318526018814 12:0.0255661256107413 13:0.041037456731310255 14:-0.009214532093138255 
-1.0 1:-0.28309717602473194 2:0.09569676196684915 3:0.03843898651225973 4:0.09324422687189375 5:0.10824828060098823 6:-0.07249105446186105 7:-0.052637063730413894 8:-0.024468675972922137 9:-0.03384307410312589 10:-0.01501171608049456 11:-0.002625193680423848 12:0.028802481311812282 13:0.021621784936942567 14:-0.016147386327705425 
1.0 1:0.09132793625122948 2:-0.17739862745312637 3:-0.04705992452673147 4:-0.017128396387333735 5:0.08165188446873434 6:0.03452750532642581 7:0.03984370082767819 8:-0.004488610681448181 9:-4.3050978951702026e-05 10:0.029252009764911706 11:-0.031224021504669408 12:-0.010949313929911941 13:0.009088354482043131 14:-0.00473893499726657 
1.0 1:-0.34934631346238465 2:0.17616347196007406 3:-0.11367053757989459 4:-0.023374739125281638 5:-0.0008127595179106134 6:-0.03602589565625049 7:-0.0015578937956735126 8:-0.03171578393807027 9:0.034223077912141374 10:0.01998827287569806 11:0.018058633596959812 12:-0.03588672430162246 13:-0.007926958397443227 14:0.0031885690567524903 
1.0 1:0.23114477869910877 2:0.15565507946497154 3:0.013806192842044276 4:-0.039774334893248484 5:-0.053934778357682456 6:-0.0762718587765846 7:-0.1082587782723782 8:-0.01807737214804483 9:-0.03429023368488072 10:0.005888474278793226 11:-0.04280362311428834 12:-0.01712316741498053 13:0.010985715967829261 14:-0.01751728662937877 
1.0 1:0.2302507957985761 2:0.06257791807172663 3:0.0011637357370990371 4:0.0445741097970913 5:0.004209934722383353 6:-0.08568739959150126 7:0.06808664659604782 8:0.08947754717745049 9:0.03791313694488896 10:-0.05364094120296338 11:0.11072949506113022 12:-0.05039015909027772 13:-0.028101790366361366 14:-0.037505914661571306 
1.0 1:0.2860772553928345 2:0.16504214010413654 3:0.04554910771518774 4:-0.062171711063478144 5:-0.011931188140790663 6:0.006648505568236481 7:-0.011674004308498739 8:-0.03401017982048939 9:-0.036673826357981526 10:0.026250513607382675 11:-0.05006858011247193 12:-0.02835025293161679 13:-5.078291308650146e-05 14:-0.02072547485291052 
1.0 1:-0.2892826060039598 2:0.12961124259014148 3:-0.01569721977057797 4:0.01292825395438737 5:0.07421352450125755 6:-0.05200797419188315 7:-0.019509944479413323 8:-0.06027935310677966 9:0.03977123784020058 10:0.026710862741731973 11:0.02960998586148568 12:-0.020207766507591977 13:0.015033178766617963 14:0.05364348935780684 
-1.0 1:-0.25216521999963987 2:0.09471666842504042 3:0.04364200396495349 4:0.07845778332096483 5:0.1551227143576459 6:-0.03141372945457305 7:0.07501250627351774 8:-0.06350954152828203 9:0.027478768186517667 10:0.015723901910978333 11:-0.003472216006605912 12:-0.0027927890521154512 13:-0.01527107102650762 14:0.005294896813620099 
-1.0 1:0.08658814257674852 2:-0.19018898487338395 3:-0.2385530766067814 4:0.08516146017348603 5:0.04208687172845364 6:-0.1306563643204168 7:-0.05799227030669512 8:0.04156953423014215 9:-0.13926334176725255 10:0.039764359925464565 11:0.005744714848912952 12:-0.005713250333808748 13:-0.008872319427839108 14:0.01811615108665151 
-1.0 1:0.3069076391784151 2:0.21066670010122185 3:0.08999021235855499 4:0.10277406498237246 5:-0.09197106907101325 6:0.0433553918128733 7:0.061016294234234394 8:-0.1260144398401536 9:-0.08733009723238011 10:0.027642316230678796 11:0.008578370480781437 12:-0.029252082568781177 13:-0.03510674295924969 14:-0.004803586523667511 
-1.0 1:0.2480014961644691 2:0.20444794319237278 3:0.07756003608039004 4:0.13672198621067644 5:-0.1315788360621532 6:-0.04039270161338222 7:0.0446039863033504 8:-0.10045149769984303 9:-0.07476321716052745 10:0.01247686581279144 11:0.058932410488554667 12:0.001165142188449958 13:-0.05167162073101886 14:0.004277810905047821 
-1.0 1:0.09592041597778773 2:-0.24275010245756018 3:-0.1681980136257319 4:0.12029322351186904 5:0.028228056839011487 6:-0.08062464117574437 7:0.08280814984919051 8:0.0016231033825167378 9:-0.08152218990070838 10:0.0052553235884837055 11:-0.023469876319376 12:-0.010763953733938639 13:-0.01936773877678085 14:0.02934039145440675 
1.0 1:0.21183450786463942 2:0.09010058017183209 3:0.005816144990037678 4:0.08020830415553178 5:-0.039282406867222903 6:-0.05339589397506633 7:0.09113996262943988 8:0.0383534024034614 9:0.006225531993174644 10:0.00918634958532246 11:0.043090591039850044 12:-0.014870789501295643 13:0.01931911329484642 14:-0.05140159281603131 
1.0 1:0.3083405719362176 2:0.1593022300450713 3:0.04273513176574076 4:-0.10869378191739215 5:0.016630415980702352 6:0.03580431304834674 7:-0.0018616428952223998 8:-0.0209331093160683 9:-0.01760944226086008 10:0.03094822678715345 11:-0.061451000901929995 12:-0.01595898332240639 13:-0.005331703776309607 14:-0.007512461698163754 
1.0 1:0.20922205098032495 2:0.09907498798045486 3:0.033935634927080675 4:0.059188928958268106 5:-0.050360834767504616 6:-0.1349802683463649 7:0.0678082527963218 8:0.06557595047039919 9:0.019120636285004676 10:-0.005449920784298581 11:0.026755043975653637 12:-0.00892704551152862 13:0.014086582721112881 14:-0.03900513768416941 
1.0 1:-0.2292396152452112 2:0.0008789497443085739 3:-0.058138851408500954 4:0.013586415499450256 5:-0.06383751438831017 6:0.0059074057882651815 7:-0.0067315122523296834 8:-0.052941881249600156 9:0.0840886736990748 10:0.09857718675371484 11:0.009511943049042348 12:0.029724674642835666 13:0.016103789347916925 14:-0.012518566451922782 
-1.0 1:0.30544572028457456 2:0.21344729199001516 3:0.08919501205652709 4:-0.018676072832669786 5:-0.06619205046352622 6:0.018485328897306266 7:0.0363085487092362 8:-0.10127789445860738 9:-0.07331658353148879 10:0.02621965424553746 11:0.04453770723042835 12:-0.004052648601269408 13:-0.038016983752754835 14:-0.002965186406824888 
-1.0 1:-0.004388251445173451 2:-0.20709787291111936 3:0.0465297957761721 4:-0.011373159671470415 5:-0.05653188645974777 6:-0.014037359346585693 7:-0.10063473488198262 8:0.004565238588796295 9:0.010758208733193997 10:-0.011206790840909092 11:0.027449693732827456 12:-0.04998980245179756 13:0.014794556872255876 14:0.010672877671233136 
1.0 1:-0.08282649686420483 2:-0.11919595854906308 3:0.0714371076598298 4:0.03632731520157124 5:-0.0071160206493700515 6:-0.0023141302188807813 7:-0.0017884301963351985 8:-0.032684990085990795 9:0.02996103499110263 10:0.012641735814631287 11:0.002333945891867934 12:0.007683423017731852 13:0.005160318680192601 14:-0.018951192312180322 
1.0 1:0.036306145606815304 2:-0.10511477793426822 3:-0.11016108348274901 4:-0.05471156630616804 5:0.027328960419732526 6:-0.006435877624959167 7:-0.0035068800553003637 8:0.011734300273214855 9:-0.036001093107449166 10:0.026918030063121576 11:0.03790534979472153 12:0.016140915859368932 13:0.06561372607518673 14:0.0014800913573459092 
1.0 1:-0.2769001580269518 2:0.12824642074375714 3:-0.05308140548641922 4:0.009434519440155243 5:0.04259229345189666 6:-0.058983992156764524 7:-0.02660757085762441 8:-0.05440584650041068 9:0.029351986118228614 10:0.010247675032697499 11:0.008648048314541709 12:-0.03991321370126045 13:-0.011591185595738417 14:0.031975539870385546 
-1.0 1:-0.1556188358341832 2:-0.11448107307082507 3:0.2524961753142422 4:0.14746429573982064 5:-0.04721521365814285 6:0.07562644486309533 7:-0.03923225010346283 8:0.14691777886347027 9:-0.049211467323726305 10:0.10915476731395866 11:0.03090210366771167 12:-0.0175478907330227 13:0.007787465084021856 14:0.06629601994849685 
-1.0 1:-0.08999554624999065 2:-0.17229519684941452 3:0.25690596401554283 4:0.11942493031228597 5:-0.07085374447869976 6:0.10358702164674594 7:-0.005904836648724845 8:0.13391044315986492 9:0.001559839446331892 10:0.12999119955275765 11:0.040755355330914844 12:-0.06499890798970503 13:-0.01398215216445313 14:0.054375047216463884 
1.0 1:0.329000938911459 2:0.17209020601688774 3:0.056709839307038636 4:0.05567688743203772 5:-0.011474109257601166 6:0.06530756377049633 7:0.07901563806738106 8:-0.0025221335326789172 9:0.04024797025472984 10:-0.017705402729858148 11:0.009281329296111196 12:0.03010079120529532 13:-0.040102787816461205 14:0.025943500062110054 
-1.0 1:-0.35137596077694044 2:0.08084124765338069 3:-0.10306512235799438 4:-0.12077391245714711 5:-0.1802479781364653 6:0.09865547883385366 7:0.05609586132681296 8:0.0790870692992798 9:-0.03812588523044173 10:-0.04856669418965087 11:-0.020660440665863946 12:0.02862689640970089 13:0.002572436150607524 14:-0.015487904608566003 
-1.0 1:-0.2548586766670834 2:0.08400307950963384 3:0.04975225314280887 4:0.061389071735043134 5:0.11775922096178229 6:-0.07445414863039365 7:-0.08069269420966807 8:-0.023692490275529544 9:-0.041881074552780076 10:-0.03121048808012479 11:-0.007416089710318536 12:0.02516243693388575 13:0.005451422893809203 14:-0.02421006619311494 
1.0 1:-0.3575863424946888 2:0.1420201301943778 3:-0.09657755928019476 4:-0.08973908028997243 5:-0.027326895649804988 6:0.04096537259207017 7:0.05638279461779658 8:-0.004043894086117482 9:0.0209501857978906 10:0.03937643229088475 11:0.03500973468176277 12:0.019356737924505502 13:0.024837454626370024 14:0.016959213227740008 
1.0 1:0.0033932027872103122 2:-0.14056153240617397 3:0.07355719472635676 4:-0.05833750734190464 5:0.025567829236787222 6:0.037272950954908846 7:0.032904278067192254 8:-0.029357436556740404 9:0.036726378114471006 10:0.0036188061149991678 11:0.013880311672222442 12:-0.007314945358721805 13:0.013572115445233023 14:-0.0037756833178537053 
-1.0 1:0.21874650623394773 2:0.03921064333211209 3:-0.1404816566547405 4:0.16240360447120908 5:0.05814707347009638 6:0.05603711497971327 7:-0.09747474498786132 8:0.08863668106329317 9:0.06283083493359863 10:-0.018597263535890994 11:-0.04665079051148305 12:-0.01942846199366889 13:-0.02837962771902789 14:-0.023667056292174048 
-1.0 1:0.0925343290676741 2:-0.25908275638711176 3:-0.02353186041525425 4:-0.07981461222920314 5:0.0009928290955565217 6:0.008737382736957792 7:0.04197897394937062 8:-0.08163595229787934 9:0.05395868109735419 10:-0.09871016504799326 11:-0.013001582499122508 12:-0.022635814507627836 13:0.02295895348877932 14:-6.108758749999096e-05 
1.0 1:0.29431570766600573 2:0.12007099439996118 3:0.12502794926395 4:-0.1499113805549805 5:0.0278170674538879 6:-0.14609707515612788 7:0.17545350661118903 8:0.1376416473671429 9:0.09494629648272815 10:0.0209049643813634 11:-0.06735563190788217 12:0.018781366312162026 13:0.0059014742858504825 14:0.02432114353662653 
1.0 1:-0.2726478158921955 2:0.1334189918283581 3:0.014268216463870442 4:0.022516131981227434 5:0.14968011433694087 6:-0.05631693884141462 7:0.018316649175355658 8:-0.08999524488744996 9:0.04645280744640204 10:0.003183087455307229 11:0.010898918304776545 12:-0.018587012643190546 13:-0.005960350969721204 14:0.023263620200590876 
1.0 1:0.2439487380174319 2:0.11660282915481267 3:0.03316111957586773 4:-0.11217086737458662 5:-0.009005239556009102 6:-0.13777146426773884 7:-0.004199484812164686 8:0.08280730605032097 9:0.025749984972347623 10:-0.01657767123739648 11:0.032562485773678436 12:0.005210660441451152 13:0.024028826806077614 14:-0.033646950848015916 
1.0 1:0.2406167839302164 2:0.05067976340487935 3:-0.044053464829323444 4:-0.025792814068939834 5:0.02918957415202219 6:0.0804215257296616 7:0.026646512260865642 8:0.009633917872787865 9:-0.008321878923813454 10:0.007439569662248985 11:0.05883129240870953 12:0.009445169751471746 13:0.018295877950579947 14:-0.020126753457046856 
1.0 1:-0.16790709647717608 2:0.01908267707919959 3:-0.04032575163864083 4:-0.1156527362015964 5:0.012844360760724946 6:0.001165334662703802 7:-0.09917027440717167 8:-0.032476193096517454 9:0.0383051558633216 10:0.04506180572812147 11:0.01283472426460092 12:0.009483416442483447 13:-0.0006147283364104934 14:-0.023603961658660674 
1.0 1:-0.05574206601642376 2:-0.10733942666777288 3:0.09277586123760839 4:-0.033341511834907515 5:0.03616824526675252 6:0.014952792266955268 7:-0.045888215027813546 8:0.008495246588123883 9:-0.009772310828065999 10:0.017748287221575586 11:0.018258915720786174 12:0.011988070287248536 13:0.013555917070810556 14:0.0007598216211441768 
-1.0 1:-0.25477006261589014 2:0.09349822818785597 3:0.061977387779451956 4:0.05106612977303017 5:0.15372035522516567 6:-0.043268708268389765 7:-0.019137196807487086 8:-0.027375729515587234 9:-0.026509755819719125 10:-0.015317321786882972 11:0.0002704204477234854 12:0.026873327570655952 13:0.017352975333483206 14:-0.009518468735893702 
1.0 1:0.0767696184388241 2:-0.14558175436883058 3:-0.09460081877204232 4:0.0067019452686154675 5:0.05734791775650242 6:0.05830884439228359 7:0.1636766884161114 8:0.031433212438400186 9:-0.02603962599579627 10:0.06032588575505834 11:0.01849229848550398 12:-0.002926486207836629 13:0.04294621750581686 14:-0.0009757880343435228 
-1.0 1:-0.07843585561453599 2:-0.17067909807750087 3:0.14063072614873962 4:0.050608349527446264 5:-0.11037657577335931 6:0.005410157993730139 7:-0.13499787187445203 8:0.037936044474562745 9:0.038417583287105046 10:0.04067130227783629 11:0.03573391333868091 12:-0.07897500860134621 13:-0.0020532105687077248 14:-0.03305033138336749 
