1.0 1:0.08099041288179579 2:-0.020144509648443363 3:-0.04397799505095473 4:0.2066248650854623 5:-0.04139212522114014 6:-0.039198442316409114 7:-0.03837340002920395 
-1.0 1:-0.08383184788424376 2:-0.11909200180341764 3:0.14763807429411352 4:-0.01828491220639387 5:0.03143466637470127 6:0.02948681279860015 7:-0.024290095211681316 
-1.0 1:-0.37332871357859776 2:0.16749625893441 3:-0.08036361874331284 4:-0.032195110088608085 5:-0.09613446520094757 6:0.07464512788086287 7:0.072122872603543 
1.0 1:-0.01240110132743327 2:-0.14741218962229685 3:0.10626661276606617 4:-0.0008286883102803645 5:0.025289406955226405 6:0.04879616990862578 7:0.06461271469340907 
-1.0 1:0.3538279168340189 2:0.20489626886542742 3:0.03762912697088647 4:-0.11680649391716763 5:0.008334059563431456 6:0.1276688344923571 7:-0.02473346203953049 
-1.0 1:0.2949961365572601 2:0.17494418313987214 3:0.07443699860189897 4:-0.06100719727797883 5:-0.019709504704392047 6:-0.02189482731841704 7:0.07580542694709844 
-1.0 1:-0.08328229549910257 2:-0.11766359562872626 3:0.24027301625165617 4:-0.021398383021551615 5:-0.0006319955527009057 6:0.09789088126851428 7:-0.08682799662648791 
-1.0 1:0.2896633645379789 2:0.20247725681404735 3:0.025949591409909753 4:0.1329159288509746 5:-0.07863856192006279 6:0.08743255949541089 7:-0.06539256390635481 
1.0 1:-0.25161532199468145 2:-0.002554907507217031 3:-0.012712530362325235 4:-0.02457696514579565 5:-0.050365378459076626 6:0.0049645325746842 7:-0.025835369555999556 
1.0 1:-0.015733441660922172 2:-0.11819001015845561 3:-0.09378935619774519 4:0.03748785616631155 5:-0.014470795726318236 6:-0.0824983575931767 7:-0.04916843056518135 
1.0 1:0.2150873730582173 2:0.026222080900885927 3:-0.045221443621053084 4:0.04396394435178886 5:0.028801760849618527 6:0.10082330889199037 7:0.0654111052176363 
1.0 1:-0.28133150408245566 2:0.1437561307635057 3:-0.05504734849875514 4:-0.04054609540700281 5:0.050579633752969755 6:-0.017507680952016144 7:0.01235208112470061 
-1.0 1:0.019274404539851284 2:-0.2085838976270985 3:0.10190773072162246 4:-0.17206560211747135 5:-0.04693265437691505 6:0.025344501716730253 7:-0.08957905275337354 
-1.0 1:0.048775296234825745 2:-0.2206096056005385 3:-0.03423135770193525 4:-0.04540385861980528 5:-0.05469948763335672 6:-0.061795960401633876 7:-0.06656780118154879 
1.0 1:-0.33377447968065765 2:0.15428134358194778 3:-0.12592414068256214 4:-0.07650557735854871 5:-0.041156081884982654 6:-0.0016705108005747177 7:-0.015245278398798216 
1.0 1:0.10432457933191408 2:-0.05049668153134798 3:-0.12764039141121072 4:-0.0011552851404952255 5:0.06808464176420428 6:0.00017685105208967156 7:-0.07565111540759197 
1.0 1:0.08285770082999737 2:-0.10570213093537012 3:-0.12118823042183235 4:-0.012909175076606438 5:0.06324286933618306 6:0.04050948349085718 7:0.06936206438622906 
-1.0 1:0.30544572028457456 2:0.21344729199001516 3:0.08919501205652709 4:-0.018676072832669786 5:-0.06619205046352622 6:0.018485328897306266 7:0.0363085487092362 
1.0 1:0.12499744680642469 2:-0.06716996911986886 3:0.032855799761626156 4:0.08133370250762886 5:-0.01051466643173787 6:0.01870830973245821 7:0.03559965364868171 
-1.0 1:-0.20389861240483584 2:0.0761953491267817 3:0.11283179720659652 4:-0.014731761919486063 5:0.2092915431017781 6:0.003796258135335653 7:0.02050538225523412 
1.0 1:0.1454804963530774 2:0.08976169396669981 3:-0.031395695198379266 4:0.09271808876558425 5:-0.0824551656219421 6:-0.14606349191742357 7:-0.07652620536250404 
-1.0 1:-0.22237598411586662 2:0.08184213240157223 3:0.09570607087561563 4:0.000898595708681867 5:0.1877327520967343 6:-0.018803539714330054 7:-0.01375444190985465 
-1.0 1:-0.171580703993011 2:-0.0492280278977751 3:0.1773857474028776 4:0.07909927800427075 5:0.07060006746061445 6:0.029298228613692443 7:0.013844404601519283 
1.0 1:0.020040996916024185 2:-0.09869777147698325 3:-0.13982463544976945 4:-0.011600907000828723 5:0.0012055361601018963 6:-0.04540275660880794 7:-0.041342684979838375 
1.0 1:-0.2620328135386775 2:0.10861212124354966 3:0.0015794629613001786 4:-0.033116284452450385 5:0.06374249415982707 6:-0.026110413470786884 7:-0.029293352216823963 
-1.0 1:-0.09198032388641801 2:-0.24092551795086914 3:0.14616100122132766 4:0.09194367639243721 5:-0.1380650380631599 6:0.021552284132107608 7:0.0013727702063026656 
1.0 1:0.28783074349275106 2:0.17078989372907216 3:0.06321078348374755 4:-0.04854581310790397 5:-0.025910262521356617 6:-0.030344822988190145 7:0.025880390703893197 
-1.0 1:0.26791029641392683 2:0.059733242742329884 3:-0.11738070769351425 4:0.11907061037077588 5:0.09068577915840514 6:0.13552941489676162 7:-0.060830689918226974 
-1.0 1:-0.22748727268199515 2:0.10247223097565034 3:0.07708040618383906 4:0.039737079954468964 5:0.19241136301327522 6:-0.0050769444177786345 7:0.09244607590987855 
1.0 1:-0.28342288344788497 2:0.12080676852908795 3:0.047827870839787526 4:0.08575857412306567 5:0.14596144121222096 6:0.005839730842089216 7:0.17522650469501752 
-1.0 1:-0.01529447462788102 2:-0.15734566461361515 3:0.24624828192955112 4:-0.088676505821866 5:-0.007679189698668344 6:0.12269275598881518 7:-0.08280739497899657 
1.0 1:0.12596277317886298 2:-0.15115034451809994 3:-0.13893203279598662 4:0.0014963532282295964 5:0.04474858105529232 6:-0.05959404714671403 7:-0.0668225193895764 
1.0 1:-0.27102064699914485 2:0.14797999253708116 3:-0.08442009695596651 4:-0.05917400648255182 5:0.05265657719013559 6:-0.024389918652808373 7:0.01956005503065967 
1.0 1:-0.29454068278322004 2:0.0672286221359075 3:0.025351381288034446 4:-0.023761813442488965 5:-0.013009079796954499 6:0.02517193944075828 7:-0.010540595690177509 
1.0 1:-0.3069822632795035 2:0.05682926565413858 3:0.03970716771586279 4:0.028557673111050903 5:-0.020324385073720377 6:0.042076188109336346 7:0.05669668371391824 
1.0 1:-0.2698192415030126 2:0.1039226617218755 3:-0.026877628684202733 4:-0.06069223215552317 5:0.0011794548787113978 6:-0.0012912786220737917 7:-0.040832567426419664 
1.0 1:0.24872442519087687 2:0.11424843676170401 3:0.041369406380915144 4:-0.09806322340311188 5:-0.007463979847078264 6:-0.13437465615731703 7:0.015903048223179332 
1.0 1:0.2678246061106731 2:0.16004153199688423 3:0.016410386974563394 4:0.048999395157482195 5:-0.03860089772139036 6:-0.023365711789970513 7:-0.029813551734041197 
-1.0 1:0.2480143271045578 2:0.2134903828526851 3:0.033784502662381005 4:0.005298234090924038 5:-0.11029970966189329 6:-0.04155434967405386 7:-0.12022056963533094 
1.0 1:0.24331821966218506 2:0.10900604928900007 3:0.06904610538856418 4:0.017479085000731576 5:-0.030529386588025384 6:-0.15078416962845057 7:0.10990585987236984 
-1.0 1:0.10483714656289554 2:-0.23168646327038142 3:-0.10252158626575482 4:-0.0976691434996383 5:-0.011075672508802883 6:-0.0611050515694914 7:-0.03273363025759716 
1.0 1:0.21183450786463942 2:0.09010058017183209 3:0.005816144990037678 4:0.08020830415553178 5:-0.039282406867222903 6:-0.05339589397506633 7:0.09113996262943988 
1.0 1:-0.2633389451611903 2:0.08138324231771764 3:0.0158826548627386 4:-0.06579216248803521 5:0.009379350381172387 6:-0.010141516574210512 7:-0.08363210860384997 
1.0 1:0.13246153924821158 2:-0.06959519187308025 3:0.0008475981036387336 4:-0.0752773368238107 5:0.01022537804608549 6:0.002039508855442524 7:-0.0635245942665671 
-1.0 1:-0.07033294028437176 2:-0.14462637849515642 3:0.10207956889934938 4:-0.08604937171148488 5:-0.011884072916425402 6:-0.008135137529977875 7:-0.10253497494970289 
1.0 1:0.23147646036499858 2:0.009004030551427185 3:0.02183828339187599 4:0.11787043777260224 5:-0.0073122610848158215 6:-0.08719417933757807 7:0.1992761514229933 
-1.0 1:-0.3386614354459843 2:0.17532600293682193 3:-0.056022114038487315 4:0.031219105711041535 5:0.02168279746479345 6:0.016490349567837043 7:0.09840820617223207 
-1.0 1:-0.1922032268367705 2:-0.036551362945564284 3:0.1383260250984131 4:0.07483370429158641 5:0.032008148671363486 6:-0.020653956672880495 7:-0.0940169692195186 
-1.0 1:0.09614956792351725 2:-0.23952586538060372 3:-0.018410894930551872 4:-0.16111476443273776 5:0.005497484999739049 6:0.016049569617618338 7:-0.011862933479652978 
-1.0 1:0.06244360789493543 2:-0.22157397399261547 3:-0.011943980611151633 4:0.02215102863955702 5:-0.03560001796270194 6:-0.031000856678145443 7:-0.007328440252442482 
1.0 1:0.1357096001983669 2:-0.03564733657037568 3:0.015468431809986811 4:-0.004587272601890456 5:0.008878761947254335 6:0.016194093865631986 7:-0.041565690381507446 
1.0 1:0.16948390292383134 2:0.11730371412004159 3:0.057113543853605744 4:-0.02819416988938861 5:-0.061974405497768725 6:-0.26018317680394776 7:0.006956778714852422 
-1.0 1:0.036097247618392024 2:-0.23611651486408955 3:-0.037062424839375115 4:0.020011435418420716 5:-0.06571996595755139 6:-0.06579243954105186 7:-0.029328523407044144 
1.0 1:0.16128287847929962 2:-0.01908483153896407 3:-0.07894852086740874 4:0.101807719502 5:0.05669338235307027 6:0.06564851851527606 7:0.040028738512506955 
-1.0 1:0.04755066993778033 2:-0.23855050789811827 3:0.024102891839530127 4:-0.03600734847188874 5:-0.060144977200748725 6:-0.02197463930164456 7:-0.030540850199669307 
-1.0 1:0.04589202372516173 2:-0.2578091858075757 3:-0.02449746929942833 4:0.05152865054667128 5:-0.0727728252434868 6:-0.04520687753946379 7:0.04138097487210239 
-1.0 1:0.2593425390183958 2:0.02472874587684732 3:-0.12529580494374132 4:0.15129982559056848 5:0.09304877285619884 6:0.1022876650844294 7:-0.004570159222034131 
1.0 1:0.2719306634987865 2:0.07337784814293716 3:0.000905272078592154 4:-0.02097279234880715 5:0.018670801757044747 6:0.05525701546142824 7:0.09905679854540114 
-1.0 1:0.3022730401075065 2:0.215668940128111 3:0.07220482536621997 4:-0.07119976694833036 5:-0.05791031918437445 6:0.017911612133908614 7:-0.015935445928078714 
1.0 1:-0.2174081968762868 2:-0.00885400845267094 3:-0.0020373782442728167 4:-0.06166484643307725 5:-0.02029233427150521 6:0.009962116280567923 7:-0.029515779367375032 
1.0 1:-0.3595687396938881 2:0.20676859405058598 3:-0.12203108348277578 4:-0.06690329738582038 5:0.009512207720595703 6:-0.02447170007830047 7:0.013311842827099424 
1.0 1:0.14494960274119373 2:-0.02198576109690121 3:0.016077629676198822 4:-0.000732393426241219 5:0.022785796140147616 6:0.022798096524041543 7:-0.02968696214590961 
1.0 1:-0.23646720114318373 2:0.02530676024927217 3:-0.07791315414782281 4:-0.04865956828509703 5:-0.0678776138241895 6:0.028456906518610263 7:-0.011518767561058924 
-1.0 1:-0.18462253221927527 2:0.0102329215770385 3:0.1325214011545363 4:0.03728492859624718 5:0.12581124358899493 6:0.0005747002611055465 7:-0.019068893882548295 
1.0 1:-0.3180360834349694 2:0.16596261477424287 3:-0.11097610966621482 4:-0.025215506074431532 5:0.01936170140320941 6:-0.030770894634666358 7:0.023566455435284822 
-1.0 1:-0.2718483098052919 2:0.02193773605227456 3:-0.0688651691047515 4:-0.03128069744505072 5:-0.15031018216051936 6:0.022384239065650294 7:-0.018487123947609138 
-1.0 1:0.07202271731322801 2:-0.24057967499698465 3:0.02219017920789169 4:0.008669283672507992 5:-0.025637318619713034 6:0.007329692719944842 7:0.05047730260156308 
1.0 1:0.16748470104204577 2:-0.132700853950271 3:-0.1989281133891079 4:0.001626260783068377 5:0.08788082699746727 6:-0.06452097664938329 7:-0.04998948325319911 
1.0 1:-0.29987590778730805 2:0.06807110725771667 3:0.009654528976045088 4:-0.003332050351509113 5:-0.030112720062258763 6:0.0013938567309827368 7:-0.02985086464671214 
1.0 1:0.2383055729053161 2:0.1672164060681725 3:0.03086636772695034 4:-0.013500348605573828 5:-0.06715150191973429 6:-0.07988474856016345 7:-0.0764026274120152 
1.0 1:-0.09840056806604838 2:-0.09701219506919886 3:0.06301567429258745 4:0.026152816290359704 5:-0.010284232801397536 6:-0.033060441167718814 7:-0.10103916199430177 
-1.0 1:-0.2229072125463597 2:0.06956847781164248 3:0.1040107409075483 4:0.04238066440634365 5:0.17915737570774237 6:-0.022569830581844766 7:0.011178412106738983 
-1.0 1:-0.11405771169778176 2:-0.11359777354035733 3:0.11761084110117093 4:0.019685360837097664 5:0.0018900752718199673 6:-0.013143368036942523 7:-0.07581282557112812 
-1.0 1:0.07377942597510631 2:-0.23657862273849112 3:-0.02412255541436443 4:-0.05998944305728397 5:-0.03950615590436267 6:-0.031091630362031115 7:-0.013869641011556334 
1.0 1:-0.30347982831494025 2:0.12360352393641522 3:0.012162106053278443 4:0.11017666173616358 5:0.10448909978047202 6:-0.046237994655794465 7:0.09063481928413976 
1.0 1:-0.2864996874765097 2:0.10388201540011646 3:-0.045113788831974026 4:-0.01933818984255907 5:-0.01292085329120288 6:-0.01406178319764954 7:-0.024379751762717852 
-1.0 1:-0.12558848133285605 2:-0.2251675570572215 3:0.15281756017588277 4:0.153018017390701 5:-0.1617330964001607 6:0.021235923444262884 7:-0.003310670322294965 
1.0 1:-0.24363565650617167 2:0.01918125670158451 3:-0.062399580031766336 4:0.0002609407289132209 5:-0.05845019485752874 6:0.006811812514768558 7:-0.012991210118476006 
1.0 1:-0.26796150008664754 2:0.11565779357977055 3:-0.009388267613726943 4:-0.030836333525169773 5:0.059650657320911266 6:-0.04098636422943534 7:-0.04910064726303568 
-1.0 1:0.09126507804693322 2:-0.25100061583535965 3:-0.04245303699658682 4:-0.028924325766607438 5:-0.0026532920759315473 6:0.002508916184450148 7:0.05130303348254378 
-1.0 1:-0.19447045691231607 2:0.07938378988092164 3:0.12220232947215989 4:-0.059716343799215546 5:0.2294824080331275 6:0.0112403047959117 7:-3.169701570444449e-05 
-1.0 1:0.31950295185819033 2:0.13673123157033115 3:-0.053542234404847164 4:-0.034240868504879896 5:0.060246083914443575 6:0.17079097773774357 7:-0.09734179305367774 
1.0 1:-0.2266377897714534 2:0.021412255602148197 3:-0.05706730160598303 4:-0.036240605598531574 5:-0.01568862258043274 6:0.0006410172080939351 7:-0.026738141832437497 
-1.0 1:0.28260381569573007 2:0.05332913812329591 3:-0.13456877897136843 4:-0.03560088926892116 5:0.12141254256588223 6:0.11499851567150812 7:-0.10334918237404081 
-1.0 1:-0.2677561077830843 2:0.10244269378181124 3:-0.004270388240848695 4:0.08464641469516632 5:0.09776754719339664 6:-0.09359491921242102 7:-0.042661932825268783 
1.0 1:0.014944854801239315 2:-0.15385719468670178 3:-0.0328551976248879 4:-0.03881903448166546 5:0.017985474660793196 6:-0.028821453902453324 7:0.027352559843132822 
1.0 1:-0.21407803787389568 2:-0.0015089415746497746 3:-0.06062353187844153 4:-0.03187449989184097 5:-0.06462344091393274 6:0.003533360961647459 7:-0.04003989486985252 
-1.0 1:0.2514621085027333 2:0.009295677483682367 3:-0.12840422613717017 4:0.23636259609030277 5:0.06787167602397204 6:0.11070664681238201 7:0.06046118118453438 
1.0 1:0.26127340345303673 2:0.11989553042180366 3:0.08471370007178111 4:-0.03963536642605154 5:-0.014110148132773476 6:-0.15151508186882193 7:0.11721317616002877 
-1.0 1:-0.19465273959089266 2:-0.01631437902259961 3:0.1749836429048819 4:0.12460123503668533 5:0.11685952779250662 6:0.020887860480923066 7:0.05156660842168093 
1.0 1:0.0036642483360970514 2:-0.10001800721048754 3:0.12866287394453615 4:-0.19619219190515144 5:0.0954888800710833 6:0.0885024002171716 7:-0.00242111223976324 
1.0 1:0.05495257585553227 2:-0.11097768462639686 3:-0.13744475404348577 4:0.09816996945397663 5:0.039748299523968356 6:0.008467914916845811 7:0.07843757734128752 
-1.0 1:-0.2168458020839228 2:-0.04632164262197336 3:-0.134668677874561 4:-0.02747237223977141 5:-0.09191035059676855 6:0.053960030274685114 7:-0.011036313252420389 
1.0 1:-0.3046021062635366 2:0.13704639511426533 3:0.002323900534471457 4:0.06489656306836263 5:0.11974747330954112 6:-0.04778796906175631 7:0.05949247728147218 
1.0 1:0.1479949656696964 2:-0.011128556552103711 3:-0.09887606367400106 4:0.036666051694076614 5:0.0599457009030103 6:0.03574486501299002 7:-0.04287409307827361 
1.0 1:0.13490170014476444 2:-0.03767862687080904 3:-0.06220704655142456 4:0.09506759132650588 5:0.011875095113403827 6:0.013296343320178376 7:-0.060985738240641046 
-1.0 1:0.16996222335389305 2:-0.08000813590486283 3:-0.19296656863776998 4:0.12379093480659215 5:0.09298187717289194 6:-0.036443429373446426 7:-0.03351258319795128 
1.0 1:0.29323956538220064 2:0.15716339756856365 3:0.037262052678718974 4:-0.061535916715936466 5:0.001330001705774051 6:0.024753028453624815 7:-0.013326738180428583 
-1.0 1:0.341862188691827 2:0.224574587397029 3:0.08454048532770345 4:-0.14533156799769475 5:-0.026597696654400413 6:0.05692736156752405 7:0.006437418555860605 
-1.0 1:0.13576488692612326 2:-0.2689523523015351 3:-0.07721672622693541 4:0.00117570259861648 5:0.04091568067490106 6:-0.013162102691308984 7:0.13467117467692297 
1.0 1:0.2159858110572208 2:0.027064380034620354 3:-0.052927410919788545 4:0.04589711378037206 5:0.019648510544460086 6:0.07279842250260003 7:0.03652845059629124 
-1.0 1:-0.06837517185124807 2:-0.18668266409605117 3:0.25474286576613026 4:0.08885578364696523 5:-0.0677994593789371 6:0.10849473845759597 7:-0.011031298386805558 
1.0 1:0.006648980142778928 2:-0.1086357972659107 3:-0.07540962784655846 4:-0.04040546199417995 5:0.006376652089225976 6:-0.05225159517043686 7:-0.057967704556022605 
1.0 1:0.16889951667517533 2:0.024878262341289478 3:-0.04313808580229573 4:0.18684111188313965 5:-0.010025449091648871 6:0.09448374520662925 7:0.1531112575813863 
1.0 1:0.15924142378390596 2:-0.019632318260665593 3:-0.002501609212720403 4:0.08059129493298639 5:0.02972997097659992 6:0.03489534358405447 7:0.02948899927012428 
-1.0 1:-0.060594021168951656 2:-0.18268464056767694 3:0.1440137726229158 4:0.04300129235161099 5:-0.08935426492252141 6:0.020062668623786247 7:-0.09062606907920526 
-1.0 1:-0.3071330731763437 2:0.1067085644982701 3:-0.04196084619738734 4:-0.011995322978418342 5:-0.07605372013942746 6:0.06736914745822517 7:0.11241034701342384 
-1.0 1:-0.19985699687144678 2:-0.052636164057617285 3:0.18910447490090476 4:0.10960641423426215 5:0.020747594172665328 6:0.038777626104692015 7:-0.003290871694831006 
-1.0 1:-0.23662471702346555 2:0.06391340049747632 3:0.1315094815025931 4:0.09396443871572631 5:0.19236980052096034 6:0.0024588695085990047 7:0.08927467188809425 
1.0 1:0.026542063966288457 2:-0.11033751382845233 3:-0.09739422860649952 4:-0.07187588594492496 5:0.021821404836121265 6:-0.03964384855305367 7:-0.049711609543890325 
1.0 1:-0.2332138902598576 2:0.0014593319523511753 3:-0.08539784707647254 4:0.019891604783291675 5:-0.08338804806511106 6:-0.003214151987876116 7:-0.00626926651203627 
1.0 1:0.3049334010563216 2:0.07673337658561061 3:-0.08560175232907785 4:0.004838905285157468 5:0.10903375968268862 6:0.14343336013965297 7:-0.04282561819444684 
-1.0 1:-0.32685536779094204 2:0.1647090924570785 3:-0.06642937943280283 4:-0.05820592647625407 5:-0.043611623924335985 6:0.03950195106649954 7:0.021774513894323482 
-1.0 1:-0.04176841160608881 2:-0.1956018058454103 3:0.21340025574606789 4:0.04436640495897319 5:-0.06837575505846386 6:0.07927856560785523 7:-0.030244850447246306 
-1.0 1:0.30336023239577886 2:0.06325944237415962 3:-0.13148350025160524 4:-0.10020291371400293 5:0.14120066962199104 6:0.1377735821784926 7:-0.11276196681614067 
1.0 1:-0.2595459367503457 2:0.06040985170474388 3:0.06861921197346207 4:-0.02972980779147205 5:0.046674827366861044 6:0.04846063947671875 7:0.037687631331120186 
1.0 1:0.2503192777817955 2:0.11489282860107349 3:0.06523835364489448 4:-0.06740997683861065 5:-0.008435318951165251 6:-0.14252643823399988 7:0.07683040406555479 
1.0 1:-0.01051565153437434 2:-0.13101319420613133 3:0.02328449969704309 4:0.028763798926036033 5:0.0346189163190554 6:-0.011888494779243072 7:0.040175625866443083 
-1.0 1:0.3051302948294668 2:0.20959834544999173 3:0.09446410603497943 4:-0.07488549242256429 5:-0.05727057028249049 6:-0.016401694777847444 7:0.04616805831727936 
1.0 1:-0.06555142634152357 2:-0.11821570146859815 3:-0.04846339174127694 4:0.031020839084459847 5:-0.05536036580731883 6:-0.10597174902174251 7:-0.10539118683521502 
1.0 1:-0.21735059775624302 2:-0.012577708210876705 3:-0.00379997636687137 4:-0.04120934656822746 5:-0.024852601630180493 6:0.008567948419171956 7:-0.01813662948265264 
-1.0 1:-0.17075995327577223 2:-0.11240405607485784 3:0.18815159969803838 4:0.11776621599773786 5:-0.034092096658557336 6:0.022972740573811302 7:-0.03949299151410982 
-1.0 1:-0.2840749874815313 2:0.07642355137990352 3:0.043742436275765254 4:0.013963585782925066 5:-0.018153043650628448 6:0.03687070579265206 7:0.023488036995917512 
1.0 1:-0.2976270974889831 2:0.11969183174606154 3:0.008086688523705629 4:0.07288217653209059 5:0.08423012503211277 6:-0.03365849167455418 7:0.06257041386493156 
-1.0 1:-0.04295821627876635 2:-0.11647073390233212 3:0.11970694914637042 4:-0.19922822777128882 5:0.053989866489910915 6:0.045866410320961205 7:-0.07980402887939936 
-1.0 1:-0.1426241722028475 2:0.02403084190639944 3:0.14182356102938842 4:-0.06521462858393512 5:0.17837162920975794 6:0.029140468312458655 7:-0.008312775105035041 
1.0 1:0.12221924816478066 2:0.1130849852165337 3:0.028963937084760527 4:0.029909397503377632 5:-0.10100908265739199 6:-0.29487527097022803 7:-0.05365654823292728 
-1.0 1:0.15559070532967764 2:-0.2296254917053891 3:-0.10025933711703601 4:-0.13073232746418206 5:0.07846639083244666 6:-0.004125329646570119 7:0.05846574628019337 
1.0 1:-0.25425835461665164 2:0.14608100713594252 3:0.04464548606345381 4:-0.052016529416241984 5:0.21050751584385724 6:-0.043154877681702716 7:-0.0193962201950081 
-1.0 1:0.010026927464776288 2:-0.21540734446233314 3:0.05836448535371549 4:0.012853643646431712 5:-0.08203139954382185 6:-0.006598084798162481 7:-0.04599625795006353 
1.0 1:-0.3151882259809732 2:0.156623771248117 3:-0.05745797571996869 4:-0.07483869174885487 5:0.022844365855719133 6:-0.008923564145888501 7:-0.019020601634072033 
-1.0 1:-0.26189154224529326 2:0.08227995510572439 3:0.046940948986727765 4:-0.013988448174597611 5:0.0246660068992214 6:0.03627867852139174 7:0.03159574197910312 
1.0 1:-0.24375362274725976 2:0.10030750869793482 3:-0.005449751716792536 4:-0.06845002056536105 5:0.05928994050382336 6:-0.031087099206828672 7:-0.05452310485881272 
-1.0 1:0.0879829666692436 2:-0.28053446118507014 3:0.025548052653692734 4:-0.049829896535642904 5:-0.009683248827474136 6:0.020920632855475726 7:0.10127236938091819 
1.0 1:0.3216139349706207 2:0.1450399195645935 3:0.0015390091798462915 4:0.0586011306502157 5:0.02100323086994176 6:0.11886899654493935 7:0.025582876536790783 
1.0 1:-0.2908725861255534 2:0.13905800604407106 3:0.054692589642128066 4:0.04463649379213619 5:0.1900118508802197 6:-0.05869855725990391 7:-0.0017273358090680192 
-1.0 1:0.3069405535204296 2:0.20511829327419107 3:0.03663192809045601 4:0.11049305035222658 5:-0.06583696519493795 6:0.10192893478927059 7:-0.0409062218213437 
1.0 1:0.3085618403706696 2:0.05239045932018414 3:-0.10209702895251452 4:-0.0063200601695608365 5:0.13255795079469335 6:0.14583175975296092 7:-0.030128457470437894 
-1.0 1:-0.35061263469485143 2:0.0895167905017882 3:-0.11200674447925421 4:-0.11015429411837042 5:-0.17122486307245 6:0.09806668520169617 7:0.06104949524757306 
1.0 1:-0.2141069801339449 2:0.018720515368296567 3:-0.06522191913645764 4:-0.03947084110548152 5:-0.0547853385847865 6:0.006808688716465778 7:-0.05112729221343151 
1.0 1:0.04871241697105306 2:-0.1306192403955008 3:-0.08051034850247678 4:-0.07329343553366637 5:0.026017737676216426 6:-0.0035412728966471192 7:0.03660319578186967 
-1.0 1:0.3007606083672955 2:0.21090087258640547 3:0.06179701790604367 4:0.06779392290247177 5:-0.0758014739568421 6:0.058500412354791344 7:-0.007671690050404393 
-1.0 1:0.21056190663236307 2:0.14846819838071737 3:0.03082853599032978 4:0.08638271702166143 5:-0.070314919695702 6:-0.10736360457585312 7:0.023640504369853366 
1.0 1:-0.3232964599126836 2:0.17292735586815572 3:-0.11450527682422817 4:-0.00459287675963665 5:-0.001286964297627105 6:-0.009693386162835568 7:0.08908718827355783 
-1.0 1:-0.3056594701382885 2:0.2032420270533251 3:-0.14105478269191685 4:-0.08087274200654666 5:-0.004569674501160009 6:-0.04735530290872387 7:-0.045829883470918445 
1.0 1:-0.2687519528001111 2:0.1379844475458751 3:0.0920936022222022 4:0.015711106952038516 5:0.24503018258016918 6:-0.012830872722844371 7:0.07445947299428353 
1.0 1:0.14308511843284633 2:0.003633057950164071 3:-0.07396795691230555 4:0.14368781574729417 5:0.01289380617100404 6:0.06528051596787601 7:0.06380877253573447 
1.0 1:-0.23577399766644194 2:0.0060054164766632405 3:-0.041437764036057145 4:0.016134501262852152 5:-0.03623015437951928 6:0.031181456507956867 7:0.04542940638099237 
1.0 1:-0.33526991723076927 2:0.1392697918490145 3:-0.1127215429947269 4:-0.07663406999004528 5:-0.052420003767265216 6:-0.029499496078606028 7:-0.05698698311277896 
-1.0 1:-0.2754438077150177 2:0.05574433148824442 3:-0.018659795012413907 4:-0.0016939134201330516 5:-0.0685410911528159 6:0.022328830465109594 7:0.021476901841106698 
-1.0 1:0.05923794030749292 2:-0.2001605295493227 3:0.10865757755906312 4:-0.134717536675073 5:0.023280655081531335 6:0.07977834879171965 7:-0.010157715169192318 
1.0 1:0.20835909997010407 2:0.08332130470569384 3:-0.04607907131967437 4:-0.020867878697574067 5:-0.025521809142990036 6:-0.019802954616481676 7:-0.062082938505101465 
1.0 1:0.2768707792808969 2:0.15902254488607748 3:0.014932064093865341 4:-0.1207371913718474 5:-0.008594643424390225 6:-0.009174993318168196 7:-0.07839884412969284 
1.0 1:0.3337199651582352 2:0.1601659182545796 3:0.07820828675702739 4:-0.15561363621817317 5:0.03612841205662884 6:0.037854226043331385 7:0.06626641769033904 
1.0 1:-0.30757753663024195 2:0.1391607866047661 3:0.029977889415756312 4:0.06555865873653029 5:0.1476792910368157 6:-0.0961115479860497 7:-0.06858114698921546 
-1.0 1:-0.21503284189957173 2:-0.01572935419762448 3:0.16313527886021406 4:0.14111051845165928 5:0.08266393304852515 6:0.02782612159479626 7:0.07479334245767418 
-1.0 1:0.16428189005541485 2:-0.21033389250449633 3:-0.12735985048840162 4:-0.06478972764027756 5:0.08880876620398691 6:-0.04992760129127695 7:0.10376501176553757 
1.0 1:0.18986235847480518 2:0.024146063574357463 3:-0.09749793010446287 4:0.00035875161921251203 5:0.020228743178098058 6:0.07191984019380537 7:-0.02105027086209754 
1.0 1:0.23216939034589454 2:0.1307293232238727 3:0.006529985067970232 4:0.08451634315010956 5:-0.045374826428625434 6:-0.07548749982140864 7:0.010030035369200406 
1.0 1:-0.29482921282911123 2:0.09394237083843829 3:-0.01677958715068547 4:0.014583634336094924 5:0.003608262102936532 6:-0.03525277181039528 7:-0.032768554037717675 
1.0 1:-0.24266598515376708 2:0.02161293143441384 3:-0.06719183142110352 4:-0.013800316887010528 5:-0.082096345208921 6:0.02148292408141249 7:-0.026727533297218106 
1.0 1:-0.00507885069798098 2:-0.14734294477725154 3:-0.01746392367101266 4:-0.005223580693731444 5:0.00796910498757684 6:-0.041110520625660486 7:0.012130011020062188 
