-1.0 1:0.21443491309168622 2:0.17875319062768832 3:0.046648036701328166 4:0.09405947173894046 5:-0.11200173032940293 6:-0.11037613970739546 7:-0.010645661827302439 8:-0.01668803823130213 9:-0.014857529905483724 10:-0.06756484991637685 11:0.18733414350841554 12:0.07078340838753028 13:-0.1278498248898379 14:0.026903203977129968 15:0.07046473870883753 16:0.03304309725729721 17:-0.014712312542949142 18:-0.007875193404557147 19:0.02766597686793191 20:-0.027079254723469663 21:-0.021236692524451567 22:0.012486318427787198 23:0.004388114378273647 24:0.01512379607969962 25:-0.0002562228337022396 26:0.03520842917594408 27:0.006074205466210181 28:0.0514548060249936 29:0.014970584108607965 30:0.006225316828419838 31:-0.009173395394422853 32:-0.011999079674117251 33:-0.006406783884882267 34:0.032663178713381286 35:-0.023181132195107795 36:0.008979735406579467 37:-0.013560740288992207 38:0.018577032762311096 39:0.014265686091050533 40:0.008814103377325591 41:-0.0029137222725416833 42:0.0018273507664795484 43:-0.0046103043466260915 44:-0.022760188064968778 45:0.0047406213440788075 46:-0.02175198930374188 47:0.0031565832856149424 48:-0.0035144369951117787 49:-0.013729031069414132 50:0.016629332177757944 51:0.004881759409726726 52:0.0023713241184990597 53:-0.02255900927972495 54:0.018692914141519388 55:0.017215801996381917 56:0.005607509351109666 57:-0.0008197828539506357 58:0.008675730155057638 59:-0.00027815308888839117 60:0.005480313660200051 61:-0.009972237356970257 62:-0.0010206896882565316 63:-0.006554610059885316 64:-0.005494128162261908 
1.0 1:0.21335217217819227 2:0.1610911859484142 3:0.013193864514093085 4:0.01736853576312441 5:-0.08505427387899958 6:-0.09962969998658917 7:-0.1198090688277182 8:-0.03581041739613491 9:-0.06385546709699348 10:-0.00921155050361841 11:-0.028596341114073782 12:-0.036673910431498494 13:0.0027490326223295223 14:-0.029601622906656994 15:-0.04715913490828915 16:-0.03347315735977665 17:0.023280925861464304 18:0.023948919071041526 19:0.04901173486576817 20:-0.07702544617153083 21:0.06006249860863462 22:0.02931609385185508 23:-0.046822772976040615 24:0.030299288740752054 25:-0.0012067828976994213 26:0.000950530322158076 27:-0.016380774854949234 28:0.010619825382331107 29:-0.0006588979229077731 30:0.010616600384922655 31:-0.0011167620937569374 32:-0.0002177665339844724 33:-0.010425907930111238 34:-0.002779180225571087 35:0.005963876535274873 36:-0.02409042998416572 37:-0.0015316064853756757 38:0.014843620955619096 39:0.003379333604012609 40:0.007476004243159917 41:-0.0037197620469348533 42:-0.00869576493355713 43:0.009058141483571348 44:-0.010229750016934953 45:-0.011517144213076678 46:-0.009332335494149371 47:0.009123537984972903 48:-0.010009840399139363 49:0.013272058714138814 50:-0.004192939567011627 51:0.0011178357991930565 52:0.008186886055457613 53:-0.015834590801754568 54:0.001920109310597001 55:0.010378689451139584 56:-0.005130044725577915 57:-0.007632969752678831 58:-0.002126955785202212 59:-0.007553143142200923 60:-0.00356249870973059 61:-0.005240789368047263 62:-0.009917967312026758 63:0.0059525553760195245 64:0.004080027052075923 
1.0 1:-0.26800437224478235 2:0.08622853672482023 3:0.017687241924835142 4:-0.012610424454890398 5:0.05148865304714677 6:-0.0017398172231759706 7:0.01482131948816692 8:-0.0361220725490544 9:0.04003874804547784 10:0.03839438755833682 11:0.026225198237830802 12:-0.016894576634867556 13:-0.003943322673374574 14:0.05742223002493612 15:-0.02070044168895006 16:0.028979051025307206 17:0.04980509084794281 18:-0.028538299649693427 19:0.016024870188087844 20:0.013979364952154134 21:0.009370545033689448 22:0.0076615763779609575 23:-0.014056618509811531 24:0.008285072527386451 25:0.002267144679418672 26:-0.01207282672997484 27:-0.004550548432658576 28:0.0016859934361947038 29:-0.010144376052367763 30:0.0005446865882576882 31:-0.004531890124260064 32:-0.003094220051180937 33:0.006359926581759816 34:0.003521885337068998 35:-0.005438185593994565 36:0.029421568372087585 37:0.01862056841337912 38:-0.008032409487766838 39:-0.00334077443134969 40:0.007858954278555184 41:0.0008010671012611 42:0.005669450028637727 43:0.0014190739748603225 44:-0.002872892271331585 45:0.005224248985148434 46:-0.002827141194998578 47:0.008155522950726411 48:-0.012060468918643548 49:-0.002557501385084864 50:-0.013317746823689906 51:-0.0024340663697265136 52:-0.005046787120236755 53:-0.008518595922967902 54:-0.0007166337974444784 55:-0.006022899771793794 56:0.0014096622612835875 57:0.004685679257917984 58:-0.0021038198397770862 59:0.0025105542850971797 60:0.010648112995916165 61:0.003335717090443815 62:-0.0025938922999665503 63:-0.0027867882511630553 64:0.0008056367085766333 
-1.0 1:0.022149114459877703 2:-0.2202494297413076 3:0.05317433407274726 4:-0.040940553125192326 5:-0.034124300118017536 6:0.012496095903905881 7:-0.052614249795513934 8:-0.0023958445613471795 9:0.026913053189751804 10:-0.01162655889034745 11:0.02423890808853261 12:-0.0509688432234493 13:0.010219958855358206 14:0.004819306431635556 15:0.03081815742166236 16:-0.0037142096561706556 17:0.02656309720745341 18:-0.016276294918920884 19:-0.015624525788738458 20:0.0005558661538983337 21:0.02411133919339392 22:0.012460271913470666 23:0.015637798620909946 24:-0.0086897913400915 25:0.007023313020014936 26:0.016211554647402426 27:-0.0025427373085214677 28:-0.0005198987746729208 29:-0.003168234233134344 30:-0.008339183183066777 31:-0.009254147212108023 32:-0.008722783879623075 33:-0.010344072833190446 34:-0.008090821877265864 35:-0.001040455839347412 36:0.0032909809387103115 37:-0.003992808631863236 38:-0.005660777613704155 39:0.009970563110691992 40:0.009107103866525383 41:-0.00017566284243861977 42:0.007078614777990194 43:0.005717943540601061 44:0.007729839891840981 45:-0.004221131322474687 46:0.0020349540904713616 47:-0.008375559993662884 48:-0.0008820151762887023 49:-0.0015543523167428493 50:-0.0035274962553763223 51:0.004494216499055927 52:0.004247173192252932 53:0.0041320418556974655 54:0.009453078161007905 55:0.005586808801513815 56:-0.009683344567822067 57:-0.004697048762705287 58:-0.002636451912463435 59:-0.0019429653784252615 60:0.0035841738363653723 61:-0.0026749085461475466 62:-0.009232784575182437 63:-0.0038533810234340263 64:0.003361662921519094 
-1.0 1:0.05239931575245463 2:-0.15498143344787743 3:-0.04260269746281714 4:-0.0641625333469981 5:-0.058856719084204284 6:-0.06142910244663545 7:-0.15746025446812564 8:-0.010633984992397576 9:-0.014446475457679627 10:0.029087080203634777 11:-0.01026365238432982 12:0.05236118194876495 13:-0.028656801168950037 14:-0.02059708761813776 15:-0.019029895132193393 16:-0.023618360987885206 17:0.01527665420839034 18:0.040567573974465726 19:0.04800345599665342 20:0.017757594364040265 21:0.02271341029883337 22:0.015194074491996813 23:-0.012747671311259045 24:0.0012015854235278211 25:-0.01602236446211008 26:-0.01871792152662525 27:0.0029872910427975255 28:-0.008082286810198423 29:0.02695120237575205 30:0.02887739148987254 31:-0.02682921087671586 32:-0.01659226928562885 33:-0.003756096731143502 34:0.00940307394889816 35:0.018908927602474288 36:-0.004356367677805398 37:-0.001196436276923148 38:0.0028065649873673035 39:-0.00724840842046136 40:0.014440098304964254 41:-0.025297268825549696 42:-0.0010220429378980395 43:0.02230009257431896 44:-0.008591711200063325 45:-0.0030608871010700846 46:0.01341336723153534 47:-0.024696641867180142 48:0.006874975192803598 49:0.012105070603361714 50:-0.008649603949939785 51:-0.00028645072189968385 52:-0.004242709170679074 53:-0.00965770887987743 54:-0.003914608420214911 55:0.0033739025520424758 56:-0.003984620806275816 57:-0.003568752310072986 58:0.005225211580505214 59:0.005500819798592355 60:-0.006051466977440995 61:-0.001982017114196587 62:0.0018399418705260726 63:3.3750942104223552e-06 64:-0.0063860431759047865 
1.0 1:0.24379870752471952 2:0.059727981445530626 3:-0.004196530935954776 4:-0.05440191970083054 5:0.03517349827478494 6:-0.07472252205542197 7:0.03844297076683877 8:0.09203362701843203 9:0.025077836947864626 10:-0.04313051675102657 11:0.11508090650027117 12:-0.05015932984305456 13:-0.013604478344435513 14:-0.0423379819751344 15:-0.08558140364575756 16:-0.019358764002553527 17:-0.002307010576977556 18:0.006413628627430367 19:-0.09826631000990282 20:0.09444311608117209 21:-0.029561640116575468 22:-0.040346123325165795 23:-0.0026853073451310813 24:0.06591568699287495 25:-0.001190169420026651 26:0.005329987847069559 27:-0.005111469134864446 28:-0.00868378805619035 29:0.014610155869441598 30:0.0074597730974497725 31:-0.02352405809593522 32:0.05123379524692664 33:0.004015620393405082 34:-0.02509685808279858 35:0.031591917257156925 36:0.014800904392454295 37:-0.0031285417345600294 38:-0.026188806608945174 39:-0.007543268370507433 40:0.011309483913269306 41:0.009460506868317373 42:0.024037168225580517 43:-0.014353765346790583 44:-0.0068491111678401434 45:-0.003373964948412262 46:0.004427019025594427 47:-0.004809063575638789 48:-0.00582766600420712 49:-0.002102323792891325 50:-0.0034326044198526376 51:0.011711590369285159 52:-0.0009172558076761678 53:0.004873046348874444 54:0.011268556830384895 55:-0.005989664029888816 56:-0.004694285955940255 57:0.016437501790740293 58:0.0014693073347923627 59:-0.00027167469890804815 60:-0.0020082107222609844 61:0.0022963742287116506 62:0.01082409918507737 63:0.016690836211906406 64:0.007454931511658526 
-1.0 1:-0.31703244783392465 2:0.1020310084651192 3:-0.08223907235748196 4:-0.10180431618577507 5:-0.12509350942252292 6:0.05494460388905864 7:-0.00912998849866425 8:0.06845236691874323 9:-0.05813281089800895 10:-0.0816701441835587 11:-0.026071726545452735 12:-0.00500149230701297 13:-0.011651984754725696 14:-0.011797109661263096 15:0.010215768791255382 16:-0.03128807493979264 17:0.019568377848591792 18:0.0015160465477851454 19:0.03898672083144555 20:0.022868950972998313 21:0.00040403020334372347 22:-0.029664739325258007 23:0.0064813398355334255 24:-0.001019283110878939 25:-0.035977480289996935 26:0.020553785743730284 27:-0.0022743416090445275 28:-0.0007148032359917279 29:-0.0021029250290486162 30:-0.006753166402495469 31:0.026173516710024176 32:0.015784155215345798 33:-0.008041312388273162 34:0.013810571476519058 35:-0.0010129294036052283 36:0.0028320625724622935 37:0.013796920997156173 38:0.0011825587610136412 39:-0.005683095238737173 40:-0.01456203881145087 41:0.0012629828559969983 42:-0.0062791368749650816 43:-0.0034110520677320573 44:-0.006359649186683254 45:-0.0064900366995253485 46:0.0018941741195196773 47:0.0007571621822777775 48:0.010489378389932701 49:0.0053192813677456026 50:0.00978200208717932 51:0.005935253223562575 52:-0.0008414832376450986 53:0.002726682424046626 54:0.00160519545495976 55:0.006520995603517314 56:-0.00030431669336048253 57:-0.0015025367208738524 58:0.0014549858955096046 59:-0.0014957707244288802 60:-0.003360268361946802 61:-0.004863963923805286 62:-0.0006794839491494993 63:0.00601123008967372 64:-0.000457654038272034 
-1.0 1:0.03771335739727423 2:-0.2216937439916919 3:0.10805046259967147 4:-0.03880673035901277 5:-0.04462731132040482 6:0.056511076291070245 7:0.005826349140609416 8:-0.01704302129183893 9:0.07802298998703394 10:-0.0003830912199892164 11:0.027934636959690295 12:-0.08544640498151185 13:0.002811501334574089 14:-0.03901893102940375 15:0.08097871289501059 16:-0.030046478090960383 17:0.04667714063319525 18:-0.010815486674813399 19:-0.0328098694026019 20:-0.02506422268180834 21:0.03341460998263924 22:-0.015744997470168418 23:0.054382400292773296 24:-0.00461427613110235 25:0.0023669066628027157 26:-0.01625374491314803 27:-0.0350468926857992 28:0.03590286845884645 29:-0.0021423552409893737 30:-0.010462280253251542 31:0.008636094786502527 32:-0.013108621256432897 33:-0.004899634885930919 34:-0.02497454668083898 35:0.024888879993972927 36:0.011625557103151848 37:-0.002599978273704378 38:0.005852555965026459 39:0.00645770041228011 40:0.006677397951026543 41:-0.0031400079545856976 42:0.007878567846734227 43:-0.005242358838858919 44:-0.00410815122512277 45:0.022132352048615443 46:-0.0012504056019375515 47:-0.012301044885636738 48:0.006323147416369491 49:0.0017460803497146545 50:-0.009956386825988588 51:-0.012411340505313794 52:-0.0013347636570705968 53:0.0002987137804058475 54:-0.0025588136686719217 55:0.004069465332913726 56:0.0019089105875136052 57:-0.0020370461821391968 58:0.021152093706049382 59:-0.0002774770399971097 60:-0.006236418216759541 61:-0.012832603194116764 62:0.005263482514097263 63:0.0074389317893387 64:-0.0033189971849137065 
-1.0 1:-0.3075597480096618 2:0.16248088099632715 3:-0.032152821966720965 4:-0.004628409267640181 5:0.04511805049764593 6:0.010030766269052287 7:0.047851360191815864 8:0.012797508096029687 9:-0.03606905619703399 10:-0.04067212583347518 11:-0.006881105631071856 12:-0.01753116945825345 13:0.007691800327431696 14:-0.0030716111372925126 15:0.027756854412737342 16:-0.03524687016515616 17:-0.02376317221182833 18:-0.04410629736979048 19:-0.016294428222213123 20:-0.011782417450966066 21:-0.017004993295670068 22:0.05804349520687051 23:-0.007766688991462497 24:0.026845889960142418 25:0.07936441861406589 26:-0.03739836983864597 27:0.020730672051294228 28:0.0061429611657999724 29:-0.023797053254807805 30:0.012888221835601784 31:-0.007802193055627824 32:-0.007660760665124893 33:0.004592153474610509 34:-0.011146727039812662 35:-0.01597813945158199 36:0.005265392927178522 37:0.00030352662049795004 38:-0.016361871087249805 39:-0.0020735049555021742 40:-0.005090729393152273 41:-0.022593189967996415 42:0.010872459169157835 43:-0.01746790817086776 44:0.0017778582581393174 45:0.006917097892947 46:0.004161795252890316 47:0.0010529465002972905 48:0.0019199098324130144 49:0.002204998708305389 50:-0.004669181527342317 51:0.0004903321282164795 52:-0.01533286917900694 53:-0.004054727848588544 54:0.00486255041129624 55:-0.0013698800748864967 56:0.005045823133929948 57:-0.003601761360723859 58:-0.005270090817358391 59:-0.00037997344902156475 60:-0.0009533426440915295 61:0.0022148374759246373 62:0.008816892220408473 63:0.000588501078296542 64:0.013107074797627839 
1.0 1:0.30574794588908727 2:0.17943129934440175 3:0.05444159127227187 4:-0.15266872830721165 5:-0.001192691584909488 6:0.003087541712882381 7:-0.012972485197874944 8:-0.024559434474330503 9:-0.04005927347379669 10:0.024027550012678922 11:-0.011496427335842753 12:-0.023089807999297756 13:-0.0003837391622368812 14:-0.03926912675046263 15:-0.046638214470729814 16:0.0028020883972993942 17:0.010370943851562689 18:-0.005377191289573785 19:0.0005719993300616437 20:-0.08890695430690897 21:0.04933319845312749 22:0.0160991365473225 23:-0.048130527664740956 24:0.009068079489573812 25:-0.00028277949627853556 26:0.0030564246967933056 27:-0.008384513262992332 28:0.008142621318700988 29:-0.006751278349716894 30:-0.00019861584132822505 31:0.004247926826151124 32:0.0008339854102192082 33:0.003120891672563783 34:-0.000518706238881078 35:-0.00032133723908824496 36:-0.017157498901947052 37:0.009936383858566333 38:0.0063065097623411556 39:0.003986190569173834 40:-6.599825216741873e-05 41:-0.0024794575590055034 42:-4.177638112094241e-05 43:0.0026106913033723516 44:-0.0008878486499375399 45:0.0025803900407936585 46:-0.022279994454790047 47:0.006478468894233924 48:-0.00638025494364429 49:0.010587694854598692 50:0.004286201862572367 51:-0.01120723586697473 52:0.01374881082218755 53:-0.008464336197537156 54:0.010415799533918253 55:0.007231758874716845 56:-0.003977739888405583 57:-0.003992130190417621 58:-0.0022356392327141875 59:0.002939592590136802 60:-0.007648428325966424 61:-0.003157101057322508 62:-0.007033404603968462 63:0.005368187119644724 64:0.006715615906969227 
-1.0 1:-0.37378905551363484 2:0.1875568353591435 3:-0.09526193171097859 4:-0.07176141796882868 5:-0.07609552046394462 6:0.07254356858016048 7:0.04953045249837748 8:0.090446205125341 9:-0.07645332043853516 10:-0.08842912264573802 11:-0.017890039915407014 12:-0.0220461548181363 13:0.016708206390830635 14:-0.02776819124460572 15:0.0448355536375982 16:-0.06717485694477593 17:-0.02480494838919973 18:-0.040706275136127956 19:0.004985828277570182 20:0.002865006100502731 21:-0.011186855234021777 22:0.0036199706405973565 23:0.0031277010006055548 24:0.015326775737377459 25:0.010134032603028066 26:0.03103275080988971 27:-0.010513567893642948 28:-0.012402308080765312 29:-0.006586726818236587 30:-0.006878394352171954 31:0.025691383749476233 32:0.011990111132171502 33:-0.0210534471084134 34:0.007008471196832181 35:-0.01919913400228949 36:0.020089633602849037 37:0.017871826341619136 38:-0.015843429960065415 39:-0.006010048818341803 40:0.0017031451673339415 41:-0.0034704076046903932 42:-0.0010665852202576334 43:0.0034662494526817196 44:-0.0035687519380965312 45:0.0005029012123718033 46:-0.009909126135222844 47:-0.0030062671442115593 48:0.0014445123900514861 49:0.0033820505893894896 50:-0.02130126797083754 51:0.004446179791983754 52:0.002103340433210567 53:-0.009624150013597456 54:-0.008948836005213134 55:0.009786216287782788 56:0.0033341845839411424 57:-0.004990190791397196 58:-0.0007615965927178071 59:-0.002596978853366328 60:-0.0011588552275065313 61:-0.0023088913215675716 62:0.006066546725612021 63:-0.0026466818735431524 64:0.00728447798191913 
1.0 1:-0.2589584788947835 2:0.032367734672478735 3:-0.0639031339776556 4:0.00401841474176973 5:-0.04776326826081858 6:0.012171269697948378 7:-0.012709094386290237 8:-0.016245290038988013 9:0.04940755114045553 10:0.09820979905918643 11:0.008470812960581758 12:0.028083279230433127 13:0.004037406013028481 14:-0.026770206461982093 15:-0.005558458494053679 16:0.018259004182242477 17:-0.03362103376193554 18:0.0025060203918516565 19:-0.018758853824124774 20:-0.0043593561669690185 21:-0.033774118320821105 22:0.0012695150436610129 23:-0.010814211891837466 24:0.0023376414771558406 25:-0.0028563447303644116 26:-8.579975807200893e-05 27:-0.013597058034176513 28:0.011470946053699478 29:-0.019821882745521897 30:-0.016148355901202314 31:0.004484863789469235 32:0.0035248883154162854 33:0.015500760647872319 34:0.0022372714608383075 35:0.0016538565508094191 36:0.008792515589529664 37:0.005604402140781906 38:-0.004318801042994921 39:0.003151698458491437 40:0.011872912857570915 41:0.003715920733572354 42:-0.0004416087523972118 43:0.014097066476721345 44:0.010575038324117023 45:0.008432103473508699 46:-0.01907249521692926 47:0.002528451244506366 48:0.004473970526894668 49:0.0057225066171698955 50:-0.012948197322603572 51:0.008000623960530395 52:0.004315352252140526 53:-0.003847799567899702 54:-0.011699477958448487 55:0.0027057976055641607 56:-0.003174912426150294 57:-0.004582384960548178 58:-0.00284588594743214 59:-0.0031163893562554243 60:0.0049138635279728 61:-0.007059945896596087 62:-0.0038523802538373187 63:-0.0083657780754116 64:0.001137508477637745 
1.0 1:-0.2595459367503457 2:0.06040985170474388 3:0.06861921197346207 4:-0.02972980779147205 5:0.046674827366861044 6:0.04846063947671875 7:0.037687631331120186 8:0.004726855373922175 9:0.011847459176596391 10:0.010679548380900489 11:0.022341003136233217 12:-0.016027698351529875 13:0.014601551558352048 14:0.05268602048956881 15:-0.013648219525851704 16:0.029196028178090205 17:0.060619415301119355 18:-0.007683699262769156 19:0.051024119598269024 20:0.007571082115947664 21:0.0036810385500872234 22:0.004552654744459501 23:-0.010037910009824826 24:0.02614662764556017 25:0.011752837824262214 26:-0.03043163764862648 27:-0.008769183523652486 28:0.00726206456897457 29:-0.011585422894702222 30:0.014252167001404078 31:-0.011580907434906515 32:-0.001611961425041569 33:0.01426936396015767 34:-0.005645133344235111 35:-0.012616743022867031 36:0.02591620511022727 37:0.006025059213080157 38:-0.009904536146845177 39:-0.012902352545348121 40:0.0036412889561835797 41:0.004509613844258143 42:0.0013000294587405797 43:0.008786266719800453 44:-0.015903911536134265 45:0.0061159004402319295 46:0.001794332758600161 47:-0.0024188999823722968 48:-0.010923573534921311 49:0.0011654684486986295 50:-0.00443177065263504 51:0.007765182317790772 52:-0.0013376940870823487 53:0.015665331693717137 54:0.004119558075406182 55:0.007222263623324978 56:-0.005233252814839197 57:-0.00956370298786706 58:0.0065670088943893794 59:0.006863171206886684 60:0.0018637888081211858 61:-0.00016847238652498283 62:-0.004014540501660868 63:0.006010785743485409 64:0.00561724817531614 
-1.0 1:0.25824189649048723 2:0.09105008043463031 3:-0.0669279331593513 4:0.18339086704619464 5:0.003036896851109928 6:0.13063015833888283 7:-0.03170973364875444 8:-0.030000627295219812 9:0.016779451465780654 10:-0.004800150971424069 11:-0.08691379967296775 12:0.02473265437690752 13:-0.002878100853957531 14:0.06549794681049334 15:0.035719056816249206 16:-0.0219888124882111 17:0.03971981466055833 18:0.03759381475000963 19:-0.009640911766585488 20:-0.005369687227834766 21:-0.024401807626088658 22:-9.33546375194343e-05 23:-0.021431359512862208 24:-0.012011953688419395 25:0.019204197077451867 26:0.03297774801410607 27:-0.015127850038566936 28:0.030755141280860317 29:-0.011668409685621627 30:0.005533155938084389 31:-0.011752475975859818 32:0.010082836008787876 33:0.0007073132563235468 34:0.010847313966266411 35:-0.007350927000022878 36:-0.0012116601567912094 37:0.0005029267341301949 38:-0.009186637032962599 39:0.013372264979550382 40:0.0035299311205925395 41:0.01755335989962795 42:0.007737581501951491 43:-0.008158032525672182 44:-0.01339567989314795 45:0.0006384985218880917 46:0.003464283992701096 47:-0.007038241797192345 48:0.0060044565575446684 49:0.00741696144878687 50:0.006736482136929317 51:0.006746078908769932 52:-0.006582023628982423 53:-0.005682972540593974 54:-0.009723260108104028 55:-0.009935673133319972 56:-0.0048871745045721525 57:0.0006811506229341385 58:0.001484988914349057 59:-0.006496969484922173 60:-0.0015046694434691522 61:0.004037628371473074 62:-0.0007618341277772535 63:0.003370879442493614 64:0.001957924720372508 
-1.0 1:-0.28309717602473194 2:0.09569676196684915 3:0.03843898651225973 4:0.09324422687189375 5:0.10824828060098823 6:-0.07249105446186105 7:-0.052637063730413894 8:-0.024468675972922137 9:-0.03384307410312589 10:-0.01501171608049456 11:-0.002625193680423848 12:0.028802481311812282 13:0.021621784936942567 14:-0.016147386327705425 15:-0.004532342256938889 16:0.01272820730574857 17:-0.02924080554957846 18:0.006414068039843655 19:-0.03508073380732078 20:-0.014755524765986416 21:-0.001409962106645091 22:0.004558528824015692 23:0.006005298497083615 24:-0.011172845450590014 25:-0.0070408745387455385 26:0.023559625907778495 27:-0.014067343167901128 28:-0.013605763171356923 29:-0.007653459709845314 30:-0.02525752585598151 31:0.031233597000142447 32:0.016138604782086795 33:-0.04919453754672357 34:0.013326012125605625 35:-0.014339467910697564 36:0.0007766918667252917 37:0.01771480520792851 38:-0.0107725374183208 39:-0.008083156383725771 40:0.023496997617176305 41:-0.02177038664591901 42:-0.023245775943933997 43:-0.039501183365600656 44:0.016446167218993904 45:-0.02395223520390784 46:-0.012962485528466579 47:-0.013906064314021424 48:-0.0005786728124757556 49:0.0018462004182013799 50:-0.014311847770711619 51:-0.008221821186814278 52:-0.007935916075714223 53:-0.019990988913065836 54:-0.003517069837762795 55:-0.012087869424620548 56:0.009686123025293182 57:0.010280297441776193 58:-0.002335020666928744 59:-0.0024371931734978583 60:-0.002934848955275387 61:0.0034574465894352206 62:0.005399255193169895 63:-0.006799160506601249 64:0.0034698518755126376 
1.0 1:-0.2280824274148311 2:-0.009982460084750362 3:-0.0162548713281528 4:-0.022767645623929984 5:-0.03783976126860651 6:-0.0004387165365935383 7:-0.028104919191218235 8:-0.02076037287507468 9:0.023299614339866295 10:0.07004882714403853 11:0.00445976694314911 12:0.03705857176626406 13:-0.024963762517286558 14:-0.012163563713113359 15:-0.004549182573697747 16:0.017522788967114143 17:0.021005447938197662 18:-0.0017251166648447423 19:0.003462471106108888 20:0.004233549666702996 21:-0.022165898123705757 22:0.00554583711560681 23:-0.00906628608071992 24:0.022017745207402677 25:0.004250142913090066 26:-0.013466189328718101 27:-0.017445927631541545 28:0.00407353399475123 29:-0.030036584738034534 30:-0.018650944319737413 31:0.005722443121531594 32:-0.0010462660471083141 33:0.016610154048617307 34:-0.012548253173926785 35:-0.00581519859923051 36:-0.011332424009555395 37:0.008412903432094842 38:0.004060924051400978 39:-0.01428248977825078 40:0.004149397126194361 41:0.002298854005962938 42:0.00442525104738006 43:-0.006154618307795717 44:0.008030439601891454 45:0.00033907211926702437 46:0.005249826290934079 47:0.00024508242728611294 48:-0.0049986675033547884 49:0.004504880876781548 50:0.0014082175836840627 51:0.016388484054363085 52:-0.006118267634586467 53:-0.0043697785294405465 54:-0.0024096985264375915 55:-0.003780455574222845 56:0.007431888859886583 57:-0.004681245679153936 58:0.003293612621397814 59:-0.0019059263626263895 60:0.009592233153068057 61:-0.005903135639539767 62:-0.006617473617529805 63:0.00017144545757911029 64:-0.0020722901872705576 
-1.0 1:0.11222366678254968 2:-0.2310847139149182 3:-0.07646009801944785 4:-0.09685574992075956 5:0.023990645559803337 6:-0.02882897621222056 7:0.007965518687815245 8:-0.04431067325199246 9:-0.00723959182589857 10:-0.055266797140528505 11:0.0004026312938284031 12:-0.0011228522459254993 13:0.004320934237811266 14:0.01925423665181454 15:-0.001427620079068638 16:0.027411916182566626 17:0.007790182166784919 18:0.004470900051660183 19:-0.001937273064159777 20:-0.005393649704821353 21:-0.004115246912547768 22:0.020205203225278086 23:0.005011532579699971 24:0.006496137091336855 25:-0.0017371809242431938 26:0.016202684269529186 27:-0.002656438598705974 28:-0.019389549651108944 29:-0.01932783860936079 30:-0.003630872714519566 31:0.007216923257134116 32:-0.009765555515935423 33:0.0014361064084819596 34:-0.012193498272404193 35:0.0013932996408328293 36:-0.0063886705605921065 37:0.006529686956977813 38:0.011508954511308567 39:0.01785192084901574 40:0.008193313739713892 41:0.0012762971493197324 42:-0.004883891421766611 43:-0.00022561081558339705 44:-0.01368648860298998 45:0.005102366829586147 46:0.004344645700372416 47:-0.0047929391597248 48:0.002040126616436406 49:0.0028516185616783304 50:0.0029142669319915104 51:-0.012096285843256036 52:-0.009408202498692678 53:0.0035144797432777146 54:-0.010390147342233633 55:0.007217861980320351 56:0.003177259950101965 57:-0.005302394349612251 58:0.0031537857543609263 59:0.002060725723838483 60:-0.0004201749680329877 61:-0.0026882110125241864 62:0.00014438749778461274 63:0.003993121163393645 64:-0.0025826787657806886 
1.0 1:0.20545321160217792 2:0.04459683962483717 3:-0.07400545813360988 4:0.0003240038565235012 5:0.010483021837155172 6:0.04872929970257395 7:-0.040359486065288996 8:0.010679523214908539 9:-0.008459646307746574 10:-0.009113045622191403 11:0.06501405715452915 12:0.013440923981090012 13:0.03322018055068068 14:-0.013088839089864046 15:0.007317939169147426 16:0.01140103964062391 17:0.01293117635995878 18:-0.020832665628625548 19:0.015293199566807735 20:-0.0064284675769517895 21:0.02704534902451292 22:-0.022753031234006623 23:-0.027854854996525714 24:-0.014301032136562407 25:0.012983477977748088 26:-0.012909916391019918 27:-0.007910250951101143 28:-0.004168263280197005 29:-0.01834819043032558 30:-0.010098608508567655 31:0.009328620600731148 32:-0.011410470711052313 33:0.007953748940280204 34:0.018356550346645063 35:-0.017055417401069323 36:0.016851444754745315 37:-0.009662356275728765 38:-0.002825893732261294 39:0.011866820963541296 40:-0.008215555994388689 41:0.006149376619322122 42:0.014208590705868116 43:-0.017059820817805157 44:-0.001800706314552158 45:0.005540793309633606 46:0.01122590567818254 47:-0.01866177248508737 48:0.0034852857572410436 49:-0.0016867704972614518 50:0.006192727515160468 51:0.004200477657880468 52:0.00676996482619672 53:-0.0029521338612349003 54:0.010792459986641783 55:-0.0050967850107395875 56:0.009567109270620024 57:0.0027314383125896097 58:0.0004735006797729987 59:-0.00306127997760371 60:0.0020015470240628396 61:-0.0020075235543741497 62:-0.003969965877873203 63:-0.0006379910514322813 64:-0.0036518931108316544 
