1.0 1:0.22236359501331684 2:0.1706479355539758 3:0.01366706962168727 4:0.10178825506472244 5:-0.09130190028685968 6:-0.08531283409764934 7:-0.057529648362380406 8:-0.008000846990818138 9:-0.01841323668269143 10:-0.05797144497069079 11:0.07178696732853153 12:-0.0032568619178072744 13:-0.04606292211961935 14:0.005643262159102033 15:-0.030489608430190687 16:-0.019728386534163443 17:0.011073560697564317 18:0.039634344432430815 19:-0.032466116176161054 20:0.03188013366165267 21:0.0013688978197492338 22:-0.008546097817333918 23:-0.012857947420600112 24:0.06421913473342453 25:0.0004825417281715519 
-1.0 1:-0.17916579391337664 2:-0.08786793452770188 3:0.15975533145104037 4:0.08400905010869537 5:-0.0334868669817295 6:-0.0011891877781494281 7:-0.10444589180656222 8:0.06268539587161734 9:-0.0508547496631656 10:-0.010865649217463254 11:0.0027778198905915735 12:0.010682452802069524 13:0.032903338334626504 14:0.03381772815045426 15:-0.024317646210675656 16:0.06687542394558768 17:0.0018768189080363464 18:0.018203895924132317 19:-0.001846917884671291 20:-0.019435185713524903 21:-0.019851193456938435 22:-0.025402375130034932 23:0.004465245463407524 24:-0.005002720684490246 25:-0.029584062903870643 
1.0 1:-0.08355329692377039 2:-0.18002011324182346 3:0.0680878345639327 4:0.15292228716335307 5:-0.05982955163819031 6:-0.0017718263776663884 7:0.06221179577765364 8:-0.008120972070544463 9:0.01239905457195914 10:0.023630911297827652 11:-0.01322334648959804 12:0.01890580990779747 13:0.01832522776044292 14:-0.01725677683581232 15:-0.012450020892198868 16:0.0012475759026567713 17:-0.052063891114289246 18:0.005481441127822598 19:-0.009537174632882272 20:-0.01331738628224157 21:-0.027906802617555633 22:0.02316523885945589 23:-0.019551986746435247 24:0.005692549910321213 25:-0.008204323783682136 
1.0 1:-0.06008979137863474 2:-0.10401954263003624 3:0.047249053222971626 4:-0.04373331786361352 5:0.011113413445621955 6:-0.013147734055583888 7:-0.06209976001383243 8:-0.03398128658759433 9:0.016702250976966586 10:0.008124644704437838 11:0.016612552366871765 12:0.013901537689008887 13:0.011296779116060945 14:-0.01699691901744808 15:0.01171072768835116 16:-0.0045284548937977575 17:0.01712887740539365 18:-0.020067178449872186 19:0.014338176105886384 20:0.005533854035450771 21:-0.02234076743750109 22:0.0011077726800405776 23:-0.01199304643286794 24:0.019734734019733503 25:-0.0032426468073244287 
-1.0 1:-0.28903788595521895 2:0.12372731310899784 3:0.007936322184073256 4:0.01977219324217845 5:0.04269421144094707 6:-0.03669028397760861 7:-0.05351923297034621 8:0.011732093040901568 9:-0.043257729285804285 10:-0.040991043502396955 11:0.0028990331965448434 12:-0.02029804611970271 13:0.02088813621715377 14:0.011842063849334394 15:0.014536997855550224 16:0.003830627565192174 17:-0.027353153736343856 18:-0.0016612791723750447 19:-0.016304505846968395 20:-0.03384908249284349 21:-0.01715702068568741 22:0.02029238817801074 23:0.022839585995958155 24:0.02326433873140253 25:0.09116865026830848 
-1.0 1:0.21874650623394773 2:0.03921064333211209 3:-0.1404816566547405 4:0.16240360447120908 5:0.05814707347009638 6:0.05603711497971327 7:-0.09747474498786132 8:0.08863668106329317 9:0.06283083493359863 10:-0.018597263535890994 11:-0.04665079051148305 12:-0.01942846199366889 13:-0.02837962771902789 14:-0.023667056292174048 15:-0.007594342381825174 16:0.04745172053706974 17:-0.0003624264027181287 18:-0.04596591227578255 19:0.03614300340835212 20:0.026346064421001767 21:0.0036456107921591444 22:0.0032426948341494725 23:0.041704612135380965 24:0.005231658421236363 25:0.010103851710536346 
1.0 1:0.19818295259858784 2:0.04041988889707681 3:-0.07897168449205987 4:0.038992248618173714 5:0.028282071177071193 6:0.07348057516080223 7:0.021631542446967234 8:0.017838057620230996 9:0.00804901770101556 10:-0.008505974687048154 11:0.07380513095336426 12:0.008838965464833334 13:0.028637801257146465 14:-0.009625531442844927 15:-0.0010730619667159219 16:-0.0024590257828942816 17:0.0023045095201984465 18:-0.03402070574824864 19:-0.004632692273771256 20:-0.00033622477158342344 21:0.028598594137318724 22:-0.052276067427824785 23:-0.039778416593298366 24:-0.006636766406767565 25:0.013965875284595107 
-1.0 1:0.25880820374267993 2:0.20692542978797948 3:0.06948452533355369 4:0.10676397770312093 5:-0.11510132180934378 6:-0.01561148284916243 7:0.013645867518781973 8:-0.11726784352820252 9:-0.08787240792070874 10:0.024277103042782126 11:0.03148510913491778 12:-0.014489530900446794 13:-0.02217671582622984 14:-0.0038611466349452866 15:0.05398766647759931 16:0.05936476050989786 17:-0.027164451227002034 18:-0.05588498305913428 19:0.050359540946189336 20:0.0273700960983302 21:0.009594793997016276 22:-0.0023720397940277665 23:0.0398289291129254 24:-0.012151177580413543 25:-0.0015702739389013005 
-1.0 1:0.01859828231745237 2:-0.25002242446675166 3:-0.027957909087036492 4:0.03715639971709262 5:-0.07149846122060102 6:-0.04511835479056707 7:-0.016001858637072708 8:-0.07597323291965556 9:0.04695875988164479 10:-0.08326878791462236 11:-0.016969360795295665 12:-0.03358626014715104 13:0.019006785951285722 14:-0.012662375148532436 15:0.014104851581967151 16:0.02944628753812207 17:0.0037179857825002036 18:0.0020228202166721575 19:-0.02009117957053666 20:-0.01287452207153256 21:0.007853930955455437 22:0.007669469091594425 23:0.010828383462638879 24:-0.00286282651821459 25:-0.0015790362141654898 
1.0 1:0.3124236207470854 2:0.18517376247361444 3:0.06587154230094215 4:-0.02262256853228485 5:-0.01709668560210513 6:0.016936497835021047 7:0.03947438068724422 8:-0.01599605436714726 9:-0.00422914199606228 10:-0.009592868814844757 11:-0.0034749996301061264 12:-0.010651073595090954 13:-0.039014536806269255 14:0.002455284572688572 15:-0.033628694530573364 16:-0.010544329357413436 17:0.012536392579057903 18:-0.012460385754874851 19:-0.028853827490104268 20:-0.017236221253341122 21:0.006201282079238769 22:-0.046562241994419454 23:-0.023511501274014468 24:0.035186860077737296 25:0.003116521399820248 
1.0 1:-0.21893901425878795 2:0.0025747912000814764 3:-0.01914284605237023 4:0.05243742667182709 5:-0.010252927468954724 6:0.012158315004843746 7:0.05490417667562595 8:-0.05462485628294615 9:0.09614941118139896 10:0.09583753887263813 11:-0.011358327683746883 12:0.011088977010940682 13:-0.01866233486648415 14:-0.009417369189738772 15:-0.011170400559087428 16:0.012743658820362158 17:-0.006549949176717774 18:-0.015285084127092261 19:-0.0014503314971102549 20:-0.006894074130693186 21:-0.03011730166443726 22:0.010457417444380338 23:-0.00746919677377101 24:0.015752606318041942 25:-0.01360357890112298 
1.0 1:0.05225738262285233 2:-0.13609313878435347 3:-0.08765720372537592 4:0.014885254913842528 5:0.03924476363962617 6:0.029140835340223013 7:0.12014430823027257 8:0.01926821886682952 9:-0.026299839602335878 10:0.03871660844059472 11:0.014022992423876293 12:0.000821577722526369 13:0.041043812423024 14:0.0006306399474250782 15:0.001394334811154755 16:-0.029521005415913022 17:-0.030987794440192964 18:0.021373700775500267 19:0.043624378717397785 20:-0.004131257667596802 21:0.0005306900560472193 22:-0.0005511531134318928 23:0.003165604853532178 24:-0.0088468828725397 25:-0.017586623376970582 
1.0 1:0.3184352705213597 2:0.15346030157184615 3:0.04058554507965138 4:-0.09781690340199299 5:0.029895777670575524 6:0.015526131350663969 7:0.056443812218126235 8:0.04060509031710375 9:0.02995553467124898 10:-0.059113080594066975 11:0.12033635331098314 12:0.01700422781131756 13:-0.05991671157864456 14:0.00937357903766979 15:-0.047824596686849435 16:-0.016924960302582972 17:-0.008531063330949221 18:0.031050252201210604 19:-0.10136790337136789 20:0.04921007305978696 21:-0.031270517540317254 22:-0.0292105860348478 23:0.0005344142408915259 24:0.059626656299074265 25:-0.008162052690714594 
-1.0 1:0.33984613722520585 2:0.2178905510045073 3:0.09328526720184947 4:-0.12493086386401024 5:-0.027702678472492036 6:0.05058515972297271 7:0.027764102135310182 8:-0.1019570777419817 9:-0.08334846332597408 10:0.040525189222698516 11:0.03424787050004852 12:-0.019394037997633458 13:-0.03841527156963381 14:-0.025916258683762128 15:0.026461945461023952 16:0.06841960965113 17:-0.05245599857387222 18:-0.045281651384287365 19:0.012008803958776477 20:0.012627795366106588 21:0.009406765718393481 22:0.012460127178372249 23:0.042941409063370524 24:-0.019212390345799444 25:-0.012364590517202071 
1.0 1:0.3121368193836896 2:0.2136067905064823 3:0.07443958678816577 4:0.011409530526565455 5:-0.063437597102798 6:0.026553813920847245 7:-0.005731917424501387 8:-0.09395746611421092 9:-0.05286434770897634 10:0.007575202207138521 11:0.012408106725528376 12:0.010010048286693864 13:-0.006782183627434234 14:0.023095068397427743 15:0.03624244027211742 16:-0.0037221604280258374 17:0.003397317441480044 18:0.012508665800992932 19:-0.010936918663945505 20:0.04158349237970998 21:-0.03756810014527296 22:-0.011470093129116735 23:0.0068327548343624644 24:-0.011082022365141709 25:0.009170267047053943 
-1.0 1:-0.01678550091220153 2:-0.2370937978724044 3:0.15849451082741334 4:0.11241693597859101 5:-0.08580273355943552 6:0.07556400157748439 7:0.10074005884037904 8:0.02866854720453698 9:0.05807121287058101 10:0.049089254025860646 11:0.009784459129316707 12:-0.08002212610504636 13:-0.019701672175503192 14:-0.009281645785927065 15:0.010258765084931645 16:-0.056298197638305764 17:-0.03264113942201955 18:0.04715451895539811 19:-0.005983002833878955 20:-0.005866062972559125 21:0.04847896549197117 22:0.04336499347324046 23:0.008573344653566552 24:-0.019883310243242715 25:-0.002231295151606961 
-1.0 1:-0.23879993068841926 2:0.04291446933216061 3:0.0726521970521034 4:0.06502303351164283 5:0.08581934172228334 6:-0.0516758943748957 7:-0.07722050517666865 8:-0.008038687443282911 9:-0.042413955767587275 10:-0.03661686255623406 11:-0.0053036362758191275 12:0.03811135240556361 13:0.02206749488404438 14:-0.04647303496277717 15:0.015803851852074162 16:0.0009628744098230495 17:0.0020311120881577275 18:0.0045595157905120795 19:-0.024696919538124883 20:0.003979017826526783 21:0.013176382202349943 22:0.010122019497458048 23:-0.00037634097624903167 24:-0.015570582223362162 25:-0.025406448956891873 
-1.0 1:0.10092897759226908 2:-0.20886296941978194 3:-0.0836249396426659 4:0.03883824771700865 5:-0.01451514325332839 6:-0.04652455618173932 7:0.003967598386218489 8:-0.027434890392764137 9:-0.004662273990844327 10:0.0880245531625849 11:-0.04587686497631748 12:0.05843324302077428 13:-0.05852272599242777 14:-0.04829732514847436 15:0.015774720928711294 16:-0.042732787604988484 17:-0.012244691485194956 18:-0.018717758312538146 19:0.005267671229857506 20:-0.01239016145947609 21:-0.011580660618250829 22:-0.009441373729790207 23:-5.1135809448413574e-05 24:0.025302869159392824 25:0.024477463583551264 
-1.0 1:-0.2686248274995921 2:0.061255431483884126 3:-0.08057527301745598 4:-0.13440426222132082 5:-0.1408315457386093 6:0.033743410042011826 7:-0.06450682258485715 8:0.053793035180856895 9:-0.05428464738608284 10:-0.07458814047547456 11:-0.026192033618155208 12:0.0034973942921323886 13:-0.03388038139921752 14:0.004096358289392837 15:-0.012381660538617964 16:-0.03926812769119962 17:0.03299429472589023 18:0.031950102842959544 19:0.08196629462492422 20:0.037916542218629966 21:0.006917081303039705 22:-0.03736498864153388 23:0.009569863723883132 24:0.005302624704880937 25:-0.016594838645370497 
-1.0 1:0.048775296234825745 2:-0.2206096056005385 3:-0.03423135770193525 4:-0.04540385861980528 5:-0.05469948763335672 6:-0.061795960401633876 7:-0.06656780118154879 8:-0.05938699900851282 9:0.024070187073749024 10:-0.06547993320232084 11:0.005529787875870475 12:-0.037145734565291924 13:0.0133045648198904 14:-0.021493081995687384 15:0.034592231651211204 16:0.010861231600196655 17:0.027589606110150277 18:0.02169712242774987 19:-0.0034511677435828877 20:-0.018712978220951547 21:0.006464749606073872 22:0.00251103964399836 23:0.025069330680676183 24:0.007395816300048761 25:-0.007861890975625655 
1.0 1:0.22756550020271418 2:0.1140487824083429 3:0.07206640789053116 4:0.039067362602137924 5:-0.04530919024285164 6:-0.18334331842412058 7:0.09474433838502462 8:0.09696250565552227 9:0.05210485829790845 10:-0.004965335563623264 11:-0.024881942957220186 12:0.00020229839253197573 13:0.023193446635500926 14:-0.008311944995030348 15:-0.027486362694086643 16:-0.03480398886465835 17:0.052579442424112 18:-0.010324925272187105 19:0.027861851940497392 20:0.0022094964102193602 21:-0.05742428665080193 22:-0.010492902356946818 23:0.024351996252403342 24:-0.06321498491004517 25:0.018343406170030413 
-1.0 1:0.19999319064259174 2:0.14548000553906917 3:-0.05484688417832047 4:0.23149828686260382 5:-0.08988377306172486 6:0.028785672338079014 7:-0.11811449701814333 8:-0.06781703564597165 9:-0.023790413334050943 10:-0.01585420021497843 11:-0.0404619938410544 12:0.02095693313099062 13:0.006464578262608829 14:0.03614595311731107 15:0.03154242759541865 16:0.00793767863593944 17:0.019137311535554126 18:-0.014211482452575669 19:-0.005308226411334896 20:-0.019027437317450803 21:0.0074993305411877945 22:0.004323267483299909 23:-0.006298693327259804 24:-0.005814282505479166 25:0.008472502562463784 
-1.0 1:-0.24086677337716123 2:0.10512941498346284 3:0.025169107758058584 4:0.024285781967443746 5:0.15779027165618842 6:-0.04934274941367704 7:0.009002047502158269 8:-0.07034923881884717 9:0.02543162385558366 10:0.011153245656035394 11:0.00851030041811409 12:-0.0040533732223141695 13:-0.011816201065657906 14:0.009371047043982922 15:-0.0010546858909988017 16:-0.011526637365287959 17:0.036386475481441395 18:-0.03250135429237289 19:0.008817301675552705 20:0.018879706799283615 21:0.0023192622119462478 22:0.013469836328019387 23:-0.024197143825067175 24:-0.011388367463094497 25:-0.05172778418038033 
-1.0 1:-0.04178628859838246 2:-0.165896926660403 3:0.0936910337974284 4:-0.03818240071947186 5:-0.08733810883751894 6:-0.012466738384378026 7:-0.16791493352852518 8:0.002505097992069412 9:0.03133167802716242 10:-0.012414113770003857 11:0.03523913668666003 12:-0.055056539437868604 13:0.019385136232608142 14:-0.025540251391517114 15:0.0419440529777096 16:-0.025848386511286854 17:0.01277991794440189 18:0.022458600730921305 19:0.013780594827591381 20:-0.00738283314792426 21:0.001193964782112148 22:0.003738814541097947 23:0.0022974811225978838 24:0.008850568762291074 25:-0.0006661589397267253 
1.0 1:0.2749026066687427 2:0.12257543483810202 3:0.10409242651021344 4:-0.11547719383049544 5:0.014139165595524486 6:-0.15711554946629036 7:0.12814199157071235 8:0.12312061854646875 9:0.08073198560678002 10:0.011914728902845277 11:-0.0370885531794453 12:0.024671249101375838 13:0.03484832676856673 14:0.011624463785146835 15:0.020258611665489517 16:-0.005949950943831661 17:0.018903318450816615 18:-0.006196023858574786 19:0.006027755562730289 20:0.017583628556427842 21:-0.030843424413118763 22:0.001034438731289597 23:0.0029331969698672897 24:-0.04715689707901185 25:0.013814111319563047 
-1.0 1:-0.09177898957385139 2:-0.11283908674384513 3:0.17697821387339824 4:-0.02572610867676584 5:-0.05872864736692654 6:0.025647606998491612 7:-0.21735847084637133 8:0.1087028910694111 9:-0.03714476767329731 10:0.07079057697961755 11:0.06263823309916365 12:-0.037018729453506954 13:0.01843965103244093 14:0.042493852767095955 15:-0.0007286330786127546 16:-0.05647779193645636 17:-0.01625235677968271 18:-0.0013345707000317099 19:0.03922500878270359 20:0.01355280760767267 21:0.007480349682883929 22:0.022737267417889107 23:-0.005795154423383901 24:0.004528677185091224 25:0.011964935050883186 
1.0 1:0.3451240809204834 2:0.1748603531381441 3:0.09173185898541797 4:-0.12658933652998647 5:0.022071032167325824 6:0.05467670719656533 7:0.08476672000222299 8:-0.02979911009460566 9:-0.012524885622438656 10:0.06273735819711959 11:-0.10186500057964105 12:-0.03235801152453635 13:0.03615560578728832 14:-0.016205782665343765 15:-0.021443991359148047 16:0.003961752864913227 17:-0.009875955901128875 18:-0.0017913950136412512 19:-0.007224427102219895 20:-0.006009630552756263 21:0.012250704949843344 22:0.0028974487966520537 23:0.003710655415191312 24:0.0069095067381462465 25:-0.007458297611521156 
-1.0 1:0.06861714308127925 2:-0.23832820229768978 3:-0.013991265952185212 4:-0.0190583046545426 5:-0.026294945511570883 6:-0.023357522544637466 7:0.02886662475933976 8:-0.04788831623569821 9:-0.008956837609691501 10:0.049787238657654824 11:-0.022200086355502493 12:0.06157392486711546 13:-0.03506222215943715 14:0.0009073298216199337 15:0.0014322858230957185 16:-0.024327827901227124 17:-0.0011710016219382072 18:-0.0256454173402779 19:-0.006558127867199979 20:-0.015941840563110526 21:-0.018243442026065825 22:-0.012023191774281596 23:0.011832106508982823 24:0.03054997599462787 25:0.013329035564959922 
1.0 1:0.045067981814176074 2:-0.16723748151341097 3:-0.10589118745892974 4:0.024944618130634595 5:-0.019259022213793 6:-0.12148430730632837 7:-0.07070801056014332 8:-0.037827942471167705 9:-0.09785719760919828 10:-0.021667621193508 11:0.021280906446274447 12:0.015311478215715962 13:0.012956056221316292 14:0.03756991662675211 15:-0.004617255191231365 16:-0.04324154719064956 17:-0.01829256685453311 18:0.025195587916584855 19:-0.006376931456891199 20:-0.026573929929487962 21:0.010889797735530138 22:0.023378593804472915 23:0.011342058768172288 24:0.003965742728837757 25:-0.02355970942062668 
1.0 1:-0.21057874065586793 2:0.0026959109756165703 3:-0.06113975114763445 4:-0.033816516384763955 5:-0.05699025640030676 6:-0.004472362857843951 7:-0.050407239213292356 8:-0.04613780133951582 9:0.060154003217451374 10:0.07508678301114013 11:0.005743149914286538 12:0.022237229284661233 13:0.0029427476965007415 14:0.005572177963807679 15:-0.00734396357789376 16:-0.006865830317262612 17:0.0016308957337772927 18:-0.007859024528541338 19:0.025407381695736357 20:0.0024169095687466688 21:-0.027374784717888432 22:-0.017761033255840757 23:0.003947443376885941 24:0.020027858240231265 25:0.010749429596434932 
1.0 1:0.29740897566522045 2:0.18882452097197913 3:0.04120835200943268 4:-0.12499505372991973 5:-0.015041403760819728 6:-0.015271095023745074 7:-0.044247853317310806 8:-0.00626236147205142 9:-0.013031919421754542 10:-0.006954895686952433 11:0.0026321113044499994 12:-0.004853887344117033 13:-0.01945277179438399 14:-0.01661196108383512 15:-0.04465568574524498 16:-0.018814077214450733 17:0.013879351901398168 18:0.024892947806976394 19:-0.010491835110992373 20:-0.05411644450107583 21:0.020820370587577484 22:0.011669843894712158 23:-0.029896226499704793 24:0.020972090969590663 25:0.00038337771518945634 
-1.0 1:-0.03335292578212751 2:-0.2251358727381294 3:0.16034583480272252 4:-0.038883082658722375 5:-0.08857010298883941 6:0.04033993541489937 7:-0.05892894287046564 8:-0.0022348725177833116 9:0.04136208255109826 10:-0.004053663165364582 11:-0.013617764977108841 12:0.0025085826781835255 13:-0.043003163666706555 14:0.009948957161571521 15:-0.018663933411631937 16:0.036896067631112556 17:0.060819576314565846 18:0.007836363020106256 19:-0.01912609081448542 20:0.032953221916833586 21:0.03791251842033748 22:-0.004464734736770939 23:-0.009359446913195298 24:-0.03092371035890035 25:-0.004223061726093182 
-1.0 1:-0.06288191476869953 2:-0.17927319727861615 3:0.14485009538727045 4:0.018946376910033615 5:-0.03735116397457835 6:0.030647648444999877 7:0.037951341173964606 8:-0.042583330883775944 9:0.06421879089145933 10:-0.01802235712056103 11:-0.0353865234045416 12:0.015344220315276677 13:-0.05296901895696312 14:-0.027582487871115478 15:-0.019049436775481963 16:0.015603154663127373 17:0.048254747151237926 18:0.015201700931546621 19:0.0049374649818409305 20:0.044393573715560825 21:0.03456195633449066 22:-0.006557838385709683 23:-0.02256898942757675 24:-0.020383251084618116 25:0.01912288140466589 
1.0 1:0.3085618403706696 2:0.05239045932018414 3:-0.10209702895251452 4:-0.0063200601695608365 5:0.13255795079469335 6:0.14583175975296092 7:-0.030128457470437894 8:0.0925393652974328 9:0.07764661776137827 10:-0.01823870509117713 11:-0.03600448673006905 12:-0.032634798893956096 13:-0.027381807288775963 14:-0.02624137552578011 15:-0.040736179126177996 16:0.03566042674700503 17:-0.036509903093255344 18:-0.027774956018312272 19:-0.01736321914225101 20:0.05466190533987396 21:0.0013144872576615896 22:-0.011615748527178909 23:0.054034137508908474 24:0.002630288626604735 25:-0.006297880373844118 
1.0 1:-0.3181746165674228 2:0.1621012949759006 3:-0.11099446845482835 4:-0.001966905221199704 5:-0.01194091634718621 6:-0.04079857301927989 7:0.01372577886306606 8:-0.03927281635896907 9:0.045212303052425386 10:0.026388967287035908 11:0.008610559751269726 12:-0.04785479549664822 13:-0.01794556719895431 14:0.030236829009127688 15:-0.004133597102937729 16:-0.010399738164700394 17:-0.030595539406075706 18:-0.002147346570527852 19:-0.04025362937975782 20:-0.007975997956801128 21:0.006182998213362067 22:0.03322024375968328 23:-0.0031049451160802917 24:-0.007777562105373316 25:0.03198948248873168 
-1.0 1:-0.23286704744942016 2:0.03770672585593071 3:0.13720266108637483 4:0.11232390025663609 5:0.1539560140222342 6:0.004854925209011171 7:0.06244937325124093 8:0.00798058571962636 9:-0.050592860813142675 10:-0.03916954704619293 11:-0.026824956741901593 12:0.04089077040885751 13:0.007849878173878234 14:-0.049162676760422526 15:0.01923088513727225 16:-0.022908666410102058 17:-0.007831476549626145 18:-0.0008179434282379635 19:0.005061865612252799 20:0.0049002646006464715 21:0.005079650204413793 22:0.009557567782137993 23:-0.002084817737914867 24:0.0024872584134489877 25:-0.003232393518696099 
-1.0 1:0.015929313322764437 2:-0.19196791153205986 3:0.1512290491914151 4:-0.014222178128490554 5:-0.006480825324246363 6:0.07925848328412838 7:0.012378779108252604 8:0.053532665114698216 9:0.013750880446191502 10:0.036415780360878135 11:0.030279526837376364 12:-0.051188784506817485 13:0.004681042272795453 14:0.026508973552838894 15:0.012707017324553972 16:-0.028096412887695533 17:-0.006320035612946364 18:-0.030892771547448822 19:0.006321532622484503 20:0.009091325887966243 21:0.0067058226384483 22:0.010839541091585962 23:0.0017117590793760962 24:-0.000551073739409884 25:0.01957360555407097 
-1.0 1:-0.22748727268199515 2:0.10247223097565034 3:0.07708040618383906 4:0.039737079954468964 5:0.19241136301327522 6:-0.0050769444177786345 7:0.09244607590987855 8:-0.03107780332322592 9:-0.02121461543520356 10:-0.03595264827623304 11:-0.026198529387419962 12:0.01703236919523696 13:-0.009433687556244724 14:-0.02089790934999783 15:0.015228901317736066 16:-0.029033788163794105 17:-0.017397403336554575 18:-0.017556690487648775 19:0.011912423759961039 20:-0.00697308288742024 21:-0.01982472240958757 22:0.02188501960446559 23:-0.002559699526042322 24:0.036985716850896494 25:0.0967570656515342 
-1.0 1:-0.2869882515999393 2:0.07637420055317143 3:0.06944194360591623 4:0.1482294770830194 5:0.11551760431033953 6:-0.05816105636965285 7:0.0028321921042452625 8:-0.01414696494892196 9:-0.0524194296287823 10:-0.03721797969266777 11:-0.02964208160180716 12:0.04712861333692822 13:0.010404562190130723 14:-0.046407452087383255 15:0.008324826771234417 16:-0.0029645524376166257 17:-0.033858939637768634 18:-0.014804422001009974 19:-0.05323365447148858 20:-0.002493701700972517 21:0.0020059445119925963 22:0.03294878788819081 23:-0.011295029784511055 24:-0.017125970178713156 25:-0.011408945321517802 
1.0 1:-0.014478794681991397 2:-0.14101555825694442 3:0.09453727917823695 4:-0.01340772617172734 5:0.01985445443979518 6:0.04228994764579744 7:0.05398315718059715 8:-0.0253071930980508 9:0.044824927099032984 10:0.00609111792004275 11:0.007578567548649206 12:-0.018315244862280648 13:0.002860948241712536 14:-0.008670031296429246 15:0.012063305208300134 16:-0.012020958064182831 17:0.00400060900372547 18:-0.008063482515504832 19:0.02063132945359909 20:-0.0020851771043200367 21:-0.01952354227892921 22:0.005075038047697324 23:-0.008230458367913588 24:0.017497672854346856 25:-0.005258531025881763 
-1.0 1:-0.3131561877630088 2:0.052914654387071575 3:-0.09626569643319267 4:-0.04429113307545754 5:-0.17496619212197556 6:0.05149605537732521 7:0.021883008639365938 8:0.06054289115300096 9:-0.04746268412336094 10:-0.028552745655948092 11:-0.030538149820990075 12:0.03461764731669603 13:-0.01896269059130691 14:-0.006304054877226479 15:-0.016667332421554045 16:0.025971505445969732 17:-0.01306122453032161 18:0.0013962583868176223 19:-0.045717265113401545 20:-0.0006349793391533642 21:8.326345996600894e-05 22:-0.002605600640179395 23:0.0020260360541982086 24:-0.017946429756021006 25:-0.022082395152632696 
1.0 1:0.1273173525938295 2:-0.1688149493917228 3:-0.05797089030693488 4:-0.08336449977227654 5:0.11000535185343409 6:0.050535539555370615 7:0.023020619776393948 8:0.011298765264476832 9:-0.01768601687356451 10:0.0260361785707508 11:-0.017249013901861298 12:-0.01137214336582723 13:0.01743987718198054 14:-0.02021938783222056 15:0.008158376428303523 16:-0.019308110739546226 17:-0.049699512501112555 18:-0.018511087826606508 19:-0.012546934382137125 20:-0.007128156048942664 21:-0.01715287043602699 22:-0.01243178407792075 23:-0.016852113848608376 24:-0.004990536263369552 25:0.005162303479319178 
1.0 1:0.13400951847850565 2:-0.15549979215053106 3:-0.10177064729402233 4:0.046800112697478385 5:0.06634087607721262 6:-0.01022782409240657 7:0.029287463508774574 8:0.04173256980747253 9:-0.04014788374384721 10:9.591428838744143e-05 11:-0.008542745135442696 12:-0.03771933114067233 13:-0.003914182575436555 14:0.012651492583235491 15:-0.014068284723542268 16:0.001233486999735394 17:0.00635603419865239 18:0.0051656343700858046 19:0.0023006861254537027 20:0.01685036303549813 21:-0.001279814353769504 22:-0.014934775150260478 23:-0.002239772950591735 24:0.0047092502978936645 25:0.003204968742908559 
1.0 1:0.2503355574795221 2:0.1273851420688168 3:0.08728675923478797 4:-0.15799989711759632 5:0.008040605424498304 6:-0.1771313293127818 7:0.07270281769720555 8:0.11943095383717915 9:0.07698343477932579 10:0.01628390120742655 11:-0.05506792460338802 12:0.03344257487717653 13:0.023051281552261448 14:0.03034909026327787 15:0.05689448724650464 16:0.029576540883298086 17:-0.02424702669871534 18:-0.009464950953170554 19:-0.027545024317123194 20:0.02197533552124715 21:0.005720636099713711 22:-0.015149997572933192 23:-0.008299603121965333 24:-0.010316779135046101 25:0.0018265693206332783 
-1.0 1:-0.0514108924254979 2:-0.18699351261282968 3:0.09662968769505041 4:-0.023467981920012777 5:-0.032484415685398046 6:0.002797000102927425 7:-0.037902474984539886 8:-0.03654557071900465 9:0.0038085128106559764 10:-0.009582711943907894 11:-0.03194724926469468 12:0.0902483383186888 13:-0.03511033562077616 14:-0.011462603035015846 15:-0.03715693584965781 16:-0.003755847102741766 17:0.02830234941087161 18:-0.008951470289075059 19:0.000438557357150364 20:0.03004300512450323 21:0.03033733074295501 22:0.00789782256764305 23:0.007672666227584765 24:0.0027477029542060582 25:0.03944279608836383 
1.0 1:-0.31383298018004374 2:0.11784943168046925 3:-0.08019123638396122 4:-0.00915346907080785 5:-0.04028134832946561 6:-0.045405602758547936 7:-0.05164516443050601 8:-0.0191140224732462 9:0.010015331069328311 10:0.008132334507621557 11:0.00252185974376983 12:-0.009072489594466672 13:-0.014967309614371309 14:0.03177985135539438 15:-0.04151483837573094 16:0.04468006888313937 17:-0.026825876903467636 18:0.0682734177454277 19:-0.02231501263634425 20:-0.012873987502390362 21:0.002994910712082712 22:-0.005869609629324847 23:0.011544223213067787 24:-0.013395335292720356 25:0.01325555356499555 
1.0 1:0.23345938860300022 2:0.08358368550434063 3:-0.024678366477968047 4:-0.03553058638134674 5:-0.0055468029939015825 6:-0.007463568625978811 7:-0.001032625817424848 8:0.007124830289874559 9:-0.027499355026969794 10:0.0036373635353800955 11:0.0678661730597257 12:-0.0021853908785828546 13:0.009848119787443186 14:-0.04165101228659134 15:-0.035398637792003834 16:0.008350430404993264 17:0.01831121306477839 18:-0.03195385831216706 19:-0.0070098945076308245 20:-0.027400152980832294 21:0.010352937976385628 22:-0.024528301651998066 23:-0.014782231332083832 24:0.007762996176008969 25:0.0040365961121070475 
