1.0 1:0.19681563825225748 2:0.12230013039637855 3:0.06880135787582317 4:-0.12550220398956954 
1.0 1:0.291017787655748 2:0.22628827942679278 3:0.07176230237415558 4:-0.016311874489726125 
1.0 1:0.1441931109911851 2:0.0017672007607579011 3:-0.09192144711220634 4:0.07545942621090936 
1.0 1:0.13840196626067947 2:-0.04819878958564653 3:-0.06503664261954226 4:0.07962807593624878 
-1.0 1:0.15628926910702093 2:-0.266043624749171 3:0.04529231216450948 4:-0.11954597439703833 
1.0 1:-0.12861307084256624 2:-0.1258911414186711 3:0.06088916120709969 4:0.13058749407523362 
1.0 1:0.3087167452018094 2:0.22336934511168963 3:0.08532455719156472 4:0.005459803784139093 
-1.0 1:-0.3230864594963677 2:0.033793578592371705 3:-0.11048690890528426 4:-0.10515126320678898 
-1.0 1:-0.31027373446883283 2:0.06050006484111994 3:-0.03795081555989658 4:-0.040399441803809256 
-1.0 1:-0.010883925674730989 2:-0.1693985629796351 3:0.12632036091156587 4:-0.09442474821980683 
1.0 1:-0.28133150408245566 2:0.1437561307635057 3:-0.05504734849875514 4:-0.04054609540700281 
-1.0 1:-0.05771821779270607 2:-0.21801510873482438 3:0.11431422702923516 4:0.15017872687269082 
-1.0 1:-0.17619052466948226 2:-0.03496490302980456 3:0.14984943366105893 4:0.03716418223491779 
1.0 1:-0.3046021062635366 2:0.13704639511426533 3:0.002323900534471457 4:0.06489656306836263 
1.0 1:0.16371924911533553 2:-0.15063158327311074 3:-0.1579225516585912 4:-0.0564999271549555 
1.0 1:0.25935449572383085 2:0.11775014754200185 3:0.03504216837770646 4:-0.14448178270739814 
-1.0 1:0.056356424073182275 2:-0.2599874822949416 3:-0.037801367343183595 4:0.04184850801539335 
-1.0 1:0.30983183736316483 2:0.18276278669715026 3:0.004312077555003752 4:-0.005098767030926786 
-1.0 1:-0.061059329061145466 2:-0.13029539117484307 3:0.20707116160568684 4:-0.05576128667653074 
1.0 1:-0.28505199854985214 2:0.1333942678098871 3:-0.054287125329867875 4:0.005357546118561272 
-1.0 1:0.038407685762589676 2:-0.19815098955261806 3:-0.02927332297827327 4:0.004960249770196872 
-1.0 1:0.3028667968306109 2:0.17290104918922328 3:-0.02394917643922202 4:0.057813262002103294 
1.0 1:0.10913217454329201 2:-0.1322808124117328 3:-0.014054341158978984 4:-0.05498546531237066 
1.0 1:-0.20972431360624244 2:0.008730265635173278 3:-0.08875742981544843 4:-0.021129197601044477 
-1.0 1:-0.33539587226836115 2:0.09100472324549896 3:-0.08364479461692918 4:-0.061023027930348216 
1.0 1:0.08979900118460812 2:-0.1539166743415146 3:-0.09217735583820358 4:-0.027506862748262206 
-1.0 1:-0.3098209221439587 2:0.07883470157168747 3:-0.050586346377733314 4:-0.061756014914325946 
-1.0 1:0.02543384753045777 2:-0.22253125766877146 3:0.09471632064897995 4:0.005088704788272183 
-1.0 1:-0.2577882178875849 2:0.11610994995217935 3:0.04502977511880327 4:-0.002002691456355076 
1.0 1:0.29147468989984376 2:0.17257093714356955 3:0.03922633139925766 4:0.08982541840678095 
-1.0 1:-0.017137305696024542 2:-0.26479000445757567 3:0.0295222661247888 4:0.15617371675781208 
1.0 1:0.18296753825907014 2:0.05489143474292287 3:-0.06754024128172353 4:0.06142662262645406 
1.0 1:0.20081923686670247 2:0.12230388989074546 3:0.06258597717457759 4:-0.03132058230261342 
-1.0 1:0.2825453190515734 2:0.15681588053542714 3:-0.007904836220420305 4:0.264131527973203 
1.0 1:0.023357043910155854 2:-0.12955015785749566 3:-0.08349674701666421 4:0.021358135485706677 
1.0 1:0.2827529797265068 2:0.13199844664946914 3:0.08575796843737846 4:-0.19242164772018483 
1.0 1:0.1856581027744977 2:-0.16754406071340677 3:-0.06492369094715245 4:-0.0128574141794322 
1.0 1:-0.01051565153437434 2:-0.13101319420613133 3:0.02328449969704309 4:0.028763798926036033 
-1.0 1:-0.17470445268919937 2:-0.06026338101538613 3:-0.11644552370288092 4:-0.03009108760560617 
1.0 1:-0.0341581829997145 2:-0.10243026809987237 3:0.0847805338015412 4:-0.08391395436287394 
-1.0 1:0.11083562135642856 2:-0.25015611409945204 3:0.017599150647967667 4:-0.14561029817196441 
-1.0 1:-0.1645876560362769 2:-0.1160592574741228 3:0.21700763250788474 4:0.14441505530370022 
-1.0 1:-0.3386614354459843 2:0.17532600293682193 3:-0.056022114038487315 4:0.031219105711041535 
1.0 1:0.23155343653033333 2:0.12273021257217892 3:0.08508789593063185 4:-0.19468721786543375 
1.0 1:-0.2693242624988524 2:0.09139559358835767 3:-0.08724697499389807 4:-0.04496442627237094 
1.0 1:0.03473720743596165 2:-0.10770226801828442 3:0.005001733373716118 4:-0.1395999488869371 
-1.0 1:0.017105020563408988 2:-0.2119334835549323 3:0.008648006003145487 4:-0.0163689471967813 
-1.0 1:-0.28391146284096264 2:0.0663348517899703 3:-0.07241873157717997 4:-0.003958582002721887 
1.0 1:0.16092280869758518 2:0.003471486561245629 3:-0.1211302227242512 4:-0.009110621416398079 
1.0 1:0.04683202894227609 2:-0.16529687601241871 3:-0.04072389514026453 4:0.005946059867597838 
1.0 1:0.14252113846174674 2:-0.044114922195382225 3:0.03423928956795093 4:0.08105173627102354 
1.0 1:0.25531204908806987 2:0.12106368311171165 3:0.05004331032399017 4:-0.11835826710311768 
-1.0 1:0.10254516608325112 2:-0.19762712817587402 3:-0.0698489637141542 4:-0.03443604384347331 
1.0 1:0.15629719360700073 2:-0.1518348073649552 3:-0.08335371701415158 4:-0.026407804012551064 
1.0 1:0.23120696760806905 2:0.12545342686375288 3:0.0764904020516486 4:-0.111933280143788 
1.0 1:-0.2918480062629642 2:0.12654514532953487 3:-0.003598999983027623 4:0.048837926984243295 
-1.0 1:-0.30971268536766644 2:0.046973954775273226 3:-0.09695109141382233 4:-0.056229715894976426 
1.0 1:-0.2823416305732297 2:0.0874356750466174 3:0.0028322319082278447 4:0.0017291240808086882 
-1.0 1:0.1659150575075385 2:-0.15444280501114405 3:-0.16937423657993333 4:-0.049764692310319464 
-1.0 1:0.21056190663236307 2:0.14846819838071737 3:0.03082853599032978 4:0.08638271702166143 
-1.0 1:0.015753800511487285 2:-0.22653590174039048 3:0.0678431198303069 4:0.010731913235269449 
1.0 1:-0.3727235298677303 2:0.2339921965939185 3:-0.1641209670079037 4:-0.08775104908400214 
1.0 1:0.1357096001983669 2:-0.03564733657037568 3:0.015468431809986811 4:-0.004587272601890456 
1.0 1:-0.30783618658626427 2:0.1601362840378087 3:-0.11463850793667439 4:-0.018018433228790768 
1.0 1:0.33660205269926013 2:0.16676564397833352 3:0.0700254187907402 4:-0.14646049313188123 
-1.0 1:0.341862188691827 2:0.224574587397029 3:0.08454048532770345 4:-0.14533156799769475 
1.0 1:0.1712321079172866 2:0.10629901577275848 3:0.02220667066249349 4:0.08216802083610035 
1.0 1:0.065149805870014 2:-0.10986599024918509 3:-0.09845756961562242 4:-0.1105473274383889 
-1.0 1:-0.2747628673811425 2:-0.003586035202764761 3:-0.11406265395477572 4:-0.04666966321967268 
1.0 1:0.1788730222686462 2:0.11088851152983248 3:0.07672473594648138 4:-0.016742110869130224 
-1.0 1:-0.08664243333669192 2:-0.19095887526780098 3:0.11840279638929128 4:0.011335183175858687 
-1.0 1:-0.20389861240483584 2:0.0761953491267817 3:0.11283179720659652 4:-0.014731761919486063 
1.0 1:-0.29801427555550963 2:0.05016851244201952 3:0.009411029800666059 4:-0.011714540186586162 
1.0 1:-0.3181746165674228 2:0.1621012949759006 3:-0.11099446845482835 4:-0.001966905221199704 
-1.0 1:0.21926581293982397 2:0.05056644226642032 3:-0.13309357494008658 4:0.1854109332527703 
-1.0 1:0.11558470150431358 2:-0.2450011645563755 3:-0.0109717682441219 4:-0.060624661551745236 
1.0 1:0.30668231501607746 2:0.19288095786806284 3:0.07132576799090448 4:-0.10957061436083533 
1.0 1:-0.2591481261983709 2:-0.011441417948025839 3:0.008574613100282888 4:0.015818793694374104 
-1.0 1:0.08613279393222106 2:-0.24608350004484805 3:-0.0005020765358807479 4:-0.012972706805266791 
1.0 1:0.14494960274119373 2:-0.02198576109690121 3:0.016077629676198822 4:-0.000732393426241219 
1.0 1:-0.26800437224478235 2:0.08622853672482023 3:0.017687241924835142 4:-0.012610424454890398 
-1.0 1:0.16689935275360285 2:-0.19856822870279958 3:-0.13837809125677472 4:-0.04998598484933248 
1.0 1:0.3653151475738319 2:0.20543004377948607 3:0.10887695092623134 4:-0.18032175763754427 
-1.0 1:-0.08821071636968733 2:-0.16214493586121362 3:0.13522312374697143 4:0.029692899983624184 
1.0 1:0.10842990064083505 2:-0.05615499292936753 3:-0.0013580312413535682 4:-0.00554579504561913 
-1.0 1:0.036097247618392024 2:-0.23611651486408955 3:-0.037062424839375115 4:0.020011435418420716 
-1.0 1:-0.25435523865428566 2:0.08690131717931077 3:0.05368301108510442 4:0.07942757457529535 
-1.0 1:-0.32822763911520453 2:0.10125781870691661 3:-0.06560772781243038 4:-0.054658343140526366 
-1.0 1:-0.19240507349325842 2:0.0025956271180075227 3:0.14415278222146832 4:0.04096782034539552 
-1.0 1:-0.24581076956756429 2:0.05163454441752693 3:0.11107610337092802 4:0.11811673980884298 
1.0 1:-0.23078364794830059 2:0.13782352256683794 3:0.0026693749004786903 4:-0.09066097152839517 
1.0 1:0.053015376839012675 2:-0.10488609796914704 3:-0.03649643027183713 4:-0.07264098962263899 
1.0 1:0.3079011874124131 2:0.15910580263411833 3:0.039066010648835976 4:0.08499886491096147 
-1.0 1:-0.30038133616828044 2:0.16138376075958416 3:-0.07776622872183571 4:0.065519057725069 
-1.0 1:-0.23331704298751635 2:0.05714326100636296 3:0.021040625367190976 4:-0.04009119648343598 
1.0 1:0.2126642688919258 2:0.10473172589074334 3:0.01199932812007084 4:-0.04634489671506496 
-1.0 1:-0.15850306734170544 2:-0.07865379041420069 3:0.17296854622785363 4:0.017934194278155492 
-1.0 1:0.015929313322764437 2:-0.19196791153205986 3:0.1512290491914151 4:-0.014222178128490554 
-1.0 1:0.2852488465403289 2:0.10715000617487874 3:-0.07317839840190708 4:-0.0016568333528494926 
-1.0 1:0.09978804690155048 2:-0.24336727602536087 3:0.039233825294632006 4:-0.15722265086011641 
1.0 1:0.08506112863652834 2:-0.18294767958265334 3:-0.073636998948528 4:-0.0013745162311973496 
1.0 1:0.01852391480405214 2:-0.1301954650564938 3:-0.10461421805864847 4:0.06189448632219064 
-1.0 1:0.1589010498041103 2:-0.2348426583437963 3:-0.09290464193327873 4:-0.11660778104553782 
1.0 1:-0.05904331072656623 2:-0.15023758689683772 3:0.015280785476924089 4:0.16065124029288305 
1.0 1:0.2439487380174319 2:0.11660282915481267 3:0.03316111957586773 4:-0.11217086737458662 
-1.0 1:-0.2521720670257487 2:0.09624113488387781 3:0.034644444700105304 4:0.05853464955005995 
-1.0 1:0.1240658857441439 2:-0.30457118784561477 3:0.02593839580061538 4:-0.03962281968899026 
1.0 1:-0.00507885069798098 2:-0.14734294477725154 3:-0.01746392367101266 4:-0.005223580693731444 
1.0 1:-0.09270895854856666 2:-0.10141619875086068 3:0.08859840795109923 4:0.012467051933213248 
1.0 1:0.06177499084701428 2:-0.11384638719588075 3:-0.107692079226332 4:-0.03926370170947201 
-1.0 1:-0.3084249580914691 2:0.10571959435931334 3:-0.05454552996995558 4:-0.008714010670565094 
1.0 1:0.25729799967152234 2:0.030800409960088135 3:-0.03635376810585296 4:-0.1397792974162387 
1.0 1:-0.2771705565868661 2:0.14508335692709834 3:-0.019841586847384338 4:-0.013565098746076113 
-1.0 1:-0.2526362034963525 2:0.03688760180928674 3:-0.02420571275420771 4:0.012099583538590565 
-1.0 1:-0.3141688392658914 2:0.19861025428064227 3:-0.11379170351953571 4:-0.04755255547615491 
-1.0 1:0.13759539239967475 2:-0.09150445268082437 3:-0.21398104755396471 4:0.09213876262112326 
1.0 1:-0.004726721455899063 2:-0.10792269874279284 3:-0.012492372134815279 4:-0.08052361990543364 
-1.0 1:0.2645524777617797 2:0.20982726279010233 3:0.07202357596671409 4:-0.010558795415526734 
-1.0 1:0.2934502262689266 2:0.1582355889717602 3:-0.00048261629381489424 4:0.10719251056014394 
1.0 1:-0.2908725861255534 2:0.13905800604407106 3:0.054692589642128066 4:0.04463649379213619 
-1.0 1:-0.24380328574229332 2:0.15642949634795503 3:-0.05887488951829485 4:-0.03756943043038956 
1.0 1:0.20922205098032495 2:0.09907498798045486 3:0.033935634927080675 4:0.059188928958268106 
-1.0 1:-0.294822732081224 2:0.09705576137751219 3:0.025960260323686334 4:0.1280589162454901 
1.0 1:0.1542034599199954 2:-0.011180914810490983 3:-0.05900170889350022 4:0.16708253966339762 
1.0 1:0.21571485406546148 2:0.08993936519971753 3:0.010336315615389247 4:0.049601384851263614 
1.0 1:0.29223088078471104 2:0.18712689970965626 3:0.030988035898587726 4:-0.07506387993184387 
1.0 1:-0.17719401596986564 2:0.009983426906821864 3:-0.010687412314176064 4:-0.026185277742729104 
-1.0 1:0.010994043195600336 2:-0.2083161637932323 3:0.16643792807922533 4:0.03882808870390139 
-1.0 1:-0.35943608174443265 2:0.10802452274939395 3:-0.09955918617731666 4:-0.09651212512339613 
1.0 1:-0.003371792162161871 2:-0.13491399269804766 3:0.009965683407534063 4:0.01643607793245025 
-1.0 1:0.04828842965302216 2:-0.2628387827852974 3:-0.09479119816815099 4:0.10435461163722692 
-1.0 1:0.19494150771391353 2:0.011993048900939954 3:-0.1469537313794239 4:0.27778457094905756 
1.0 1:0.26865838370541784 2:0.12241668153678747 3:0.10991458923375712 4:-0.15776169514947075 
1.0 1:-0.3065389347313649 2:0.14707107877148845 3:-0.0006941740078306585 4:0.03229955772290753 
-1.0 1:-0.09435458358872943 2:-0.11640222927267645 3:0.2365936514581547 4:-0.012160017573514023 
-1.0 1:-0.07845995693354701 2:-0.10347197092957125 3:0.11909947478064514 4:-0.13314431593939835 
1.0 1:-0.2767279511525077 2:0.10617762810656246 3:-0.10617036922530328 4:-0.0541776063442333 
1.0 1:-0.2194803631402755 2:0.0066057291334350905 3:-0.04040890129984771 4:0.04341163050426989 
-1.0 1:0.06525537550336775 2:-0.22847352728144507 3:-0.06287903094509105 4:0.14225414138720502 
1.0 1:0.3565647747936391 2:0.1669259561720638 3:0.06958908353529915 4:0.027885220875782362 
1.0 1:0.04525031301223823 2:-0.12265548705208078 3:0.02752021792060618 4:-0.10644200720009134 
1.0 1:0.24213977200892867 2:0.11890161480351177 3:0.09312949281597789 4:-0.21702616519441084 
1.0 1:-0.21735059775624302 2:-0.012577708210876705 3:-0.00379997636687137 4:-0.04120934656822746 
1.0 1:0.23666365732914207 2:0.10690345647565352 3:0.05333127411669455 4:-0.025323610755490947 
1.0 1:0.10312996364015317 2:-0.03595307302070079 3:-0.0356662847908022 4:0.2336992804935107 
1.0 1:0.2627844414144297 2:0.1644361966202854 3:0.05738166870587674 4:0.028750952032512895 
-1.0 1:-0.14970442088201807 2:-0.10024737792227015 3:0.17628725706440698 4:0.06433291231713258 
1.0 1:0.16618735549770206 2:0.09063307675169058 3:-0.023923461629522295 4:0.0891138365440838 
-1.0 1:-0.31175729847213846 2:0.04761361650506992 3:-0.08896257802545285 4:-0.08129791746607531 
-1.0 1:-0.07358324947203454 2:-0.11948640615794802 3:0.19677716389821664 4:-0.052517246322051445 
1.0 1:0.2950995019843265 2:0.22071643619798786 3:0.05621973213581624 4:-0.017964062829904995 
1.0 1:-0.2767535372195729 2:0.12393219245726673 3:-0.028448832721666362 4:0.012880135112899947 
-1.0 1:-0.21710852656158316 2:0.07607026162931017 3:0.10861769685033335 4:0.008095758086139115 
1.0 1:0.2614956339408816 2:0.15841450361228798 3:0.020124236557754083 4:-0.006403696185120378 
-1.0 1:-0.2578227361859126 2:0.08227703658048473 3:0.07037937160551591 4:0.06576830297924317 
1.0 1:-0.3125969913079339 2:0.1388383822045524 3:-0.09123177164252604 4:0.018981247946160774 
1.0 1:-0.3180360834349694 2:0.16596261477424287 3:-0.11097610966621482 4:-0.025215506074431532 
1.0 1:0.05196803483851936 2:0.04964716208541445 3:-0.1265669730420925 4:0.14800998994630007 
-1.0 1:-0.23775895581684617 2:0.12103320216841834 3:0.03568052532494219 4:-0.009035483957062603 
-1.0 1:-0.20148821039229245 2:0.008799554487051293 3:0.10304567469341054 4:0.013720392063139537 
1.0 1:0.1781694960146616 2:0.06806032350884018 3:-0.06904841741401392 4:-0.019250117100480222 
1.0 1:-0.21458530673155557 2:-0.006822042262505047 3:-0.01770886620119755 4:0.03183184366932297 
-1.0 1:0.36581461186511144 2:0.21479475547985213 3:0.0563702355502144 4:-0.03724254774800407 
1.0 1:0.3055105494787372 2:0.15029239005980355 3:-0.054081973663674766 4:-0.06764511970736325 
-1.0 1:0.14497064365467832 2:-0.2120775232693768 3:-0.06662583478292401 4:-0.12286633188614332 
-1.0 1:0.2887287850527121 2:0.06643088798473071 3:-0.11349548084106487 4:0.023705102147098093 
1.0 1:0.00914814268175853 2:-0.1225321863075446 3:-0.08108219996807636 4:0.00951234762732106 
-1.0 1:-0.34140346389225057 2:0.0876026622444811 3:-0.06585838064985133 4:-0.10049110208612096 
-1.0 1:-0.28226183011831846 2:0.027857593910089504 3:-0.08929397315332782 4:-0.12763434280424593 
-1.0 1:0.058164600793473235 2:-0.24254770088536068 3:-0.055657163394124104 4:-0.05672319460907341 
1.0 1:0.12596277317886298 2:-0.15115034451809994 3:-0.13893203279598662 4:0.0014963532282295964 
1.0 1:-0.3101916162096292 2:0.14182417441270273 3:0.05934267122104048 4:0.06828199670612298 
-1.0 1:-0.3243460057053465 2:0.09791320271733082 3:0.0020016351961713655 4:0.029854687226467717 
-1.0 1:-0.07849616280972037 2:-0.15524281987118901 3:0.19074267402216571 4:0.020283846913591464 
-1.0 1:-0.19363514116981162 2:-0.056162288393693686 3:-0.11722219901303194 4:-0.046314947168058604 
-1.0 1:-0.004388251445173451 2:-0.20709787291111936 3:0.0465297957761721 4:-0.011373159671470415 
-1.0 1:0.2902491987911482 2:0.10691403147662688 3:-0.05597597723221581 4:0.10870605335875733 
1.0 1:-0.23646720114318373 2:0.02530676024927217 3:-0.07791315414782281 4:-0.04865956828509703 
-1.0 1:-0.19781327165290782 2:0.021230097852527836 3:0.12549491245075642 4:0.06393929445112992 
1.0 1:-0.26512226688233775 2:0.08267132110277732 3:-0.03909348153897603 4:-0.05488921023526397 
1.0 1:0.21183450786463942 2:0.09010058017183209 3:0.005816144990037678 4:0.08020830415553178 
1.0 1:-0.31730260477524663 2:0.10827611005551403 3:-0.09651048050602351 4:-0.044505892593095314 
-1.0 1:-0.19752662404076532 2:-0.06303475461453326 3:0.1879607809253502 4:0.11480859072350888 
1.0 1:0.13400951847850565 2:-0.15549979215053106 3:-0.10177064729402233 4:0.046800112697478385 
-1.0 1:0.12572868189069503 2:-0.19334781073503002 3:-0.16776187663330316 4:0.11047767122271265 
-1.0 1:0.07047771517260452 2:-0.23175730538584663 3:-0.0994430899283713 4:0.021903210495814167 
1.0 1:0.2530635424196294 2:0.19987918704644209 3:0.03984976838484837 4:0.11276312533542776 
-1.0 1:0.07937875834897856 2:-0.22277726665775432 3:-0.06944133932946249 4:-0.04525813625763031 
-1.0 1:0.2767816322351159 2:0.03390990651290863 3:-0.12173529444358244 4:0.03724242342636856 
1.0 1:0.045067981814176074 2:-0.16723748151341097 3:-0.10589118745892974 4:0.024944618130634595 
-1.0 1:0.2752808317639822 2:0.20118814144065728 3:0.10710347804444491 4:0.17425160761898292 
1.0 1:0.2396489226352494 2:0.12278330370895964 3:0.09232280142438384 4:-0.1321498264695745 
1.0 1:0.34703393947050926 2:0.2236336801473435 3:0.09768672430277656 4:-0.030306651007520318 
1.0 1:0.2678246061106731 2:0.16004153199688423 3:0.016410386974563394 4:0.048999395157482195 
1.0 1:0.23590501535686267 2:0.12547828850601414 3:0.07147138129811215 4:-0.08470539213528995 
1.0 1:-0.06631426348206042 2:-0.12269056165289854 3:0.08685732489348974 4:0.009732668841015996 
-1.0 1:0.24376370882627882 2:0.18750241753484428 3:0.07921819579004385 4:0.13070349101032797 
1.0 1:0.31789897293825 2:0.1651355580809216 3:0.08249754481024542 4:-0.0321589814629068 
-1.0 1:-0.1979541009422019 2:-0.04458198799033911 3:0.16602891408199782 4:0.1310817267615299 
-1.0 1:-0.2504147852929092 2:0.0777907608785091 3:0.06597083783102389 4:0.07714668929952 
-1.0 1:0.24283234018412458 2:0.09962835839263637 3:-0.11900437628671502 4:0.14209578862060396 
1.0 1:0.36540268576946755 2:0.19445241300410826 3:0.08087995853669051 4:-0.12806359208895005 
-1.0 1:-0.058840410280120437 2:-0.1632904274187426 3:0.17571792023001187 4:-0.023415464384680396 
1.0 1:0.27844513265085596 2:0.16471155107512253 3:0.06265636725099108 4:0.0059839118567631445 
-1.0 1:-0.25312169246574134 2:0.11324350103100413 3:0.03846841244311751 4:-0.0345571219216802 
1.0 1:-0.09579915376736975 2:-0.10784841114447069 3:0.012057812474007381 4:0.0711430176920599 
1.0 1:0.03887921517977423 2:-0.14671891168148915 3:-0.0379582249399299 4:0.11222547901882 
-1.0 1:-0.01678550091220153 2:-0.2370937978724044 3:0.15849451082741334 4:0.11241693597859101 
1.0 1:0.1164416601845859 2:-0.18590011357072783 3:-0.09010938611385023 4:-0.0048520597810836515 
-1.0 1:-0.14969791597325996 2:-0.10829930036258045 3:0.173253279454186 4:0.10128258567795022 
-1.0 1:-0.16988243748261062 2:-0.040317354311542236 3:0.20174058138676834 4:0.08417079017370546 
1.0 1:-0.29295004147013304 2:0.16608245108558242 3:-0.12682634668841766 4:-0.06184521242489177 
1.0 1:-0.06247582340626275 2:-0.09154549755607948 3:0.02066409112943432 4:-0.06600720117861265 
1.0 1:0.29323956538220064 2:0.15716339756856365 3:0.037262052678718974 4:-0.061535916715936466 
1.0 1:-0.015733441660922172 2:-0.11819001015845561 3:-0.09378935619774519 4:0.03748785616631155 
-1.0 1:-0.3071330731763437 2:0.1067085644982701 3:-0.04196084619738734 4:-0.011995322978418342 
1.0 1:-0.3179213480103632 2:0.11379655984243364 3:-0.10133567910357663 4:-0.054447096199763234 
-1.0 1:0.22878279860821482 2:0.10873109491257216 3:-0.09759776058955841 4:0.08779183895338 
-1.0 1:-0.26657220381927615 2:0.039100995196538514 3:-0.05541660294962516 4:-0.0820634959122862 
1.0 1:-0.2332138902598576 2:0.0014593319523511753 3:-0.08539784707647254 4:0.019891604783291675 
-1.0 1:-0.24401914275614178 2:0.04676595824029031 3:-0.04270947111574289 4:-0.04525323191672195 
1.0 1:0.12499744680642469 2:-0.06716996911986886 3:0.032855799761626156 4:0.08133370250762886 
1.0 1:-0.3073323906104073 2:0.12619585965608554 3:-0.08021654166971352 4:-0.07767569034273676 
-1.0 1:-0.05529676858796455 2:-0.1620243671179587 3:0.17578859918746187 4:-0.021106764231859206 
1.0 1:-0.20650251139648487 2:0.01690497698380851 3:-0.060519956367253075 4:-0.05551139809147763 
1.0 1:-0.3257788306714186 2:0.14175956902236506 3:0.029040879217540484 4:0.08482326738111369 
-1.0 1:-0.06384672173085232 2:-0.2078551001855135 3:0.0266056132732728 4:0.11831405274024248 
-1.0 1:-0.040580042984313495 2:-0.18681810925596323 3:0.15197971159655535 4:-0.0498541531459972 
-1.0 1:0.06657509386833725 2:-0.2242762827363128 3:0.027248118017075423 4:-0.08697607004273461 
1.0 1:-0.03206403609224843 2:-0.10417078123105941 3:0.08134728606119908 4:-0.10153982104114398 
-1.0 1:0.015312322671299079 2:-0.24175279134039152 3:0.11275069863482051 4:0.060695416018176046 
-1.0 1:-0.2512399332470484 2:0.06799779235735302 3:0.084983475661393 4:0.001980993317719731 
1.0 1:-0.22288376390228268 2:0.0016602534573173997 3:-0.03197961688755772 4:-0.0022472043890009994 
1.0 1:0.2389018140971733 2:0.12061331650706247 3:0.08754160530737704 4:-0.05134199348989635 
1.0 1:0.1194171403989913 2:-0.17692566012548677 3:-0.10260187647753793 4:-0.04722650640788496 
-1.0 1:0.04080772587080328 2:-0.23609084190546303 3:0.03160300060099964 4:0.023862236199338985 
1.0 1:0.3258043552544951 2:0.22934434652008748 3:0.09139823443880621 4:-0.08559093477083837 
1.0 1:0.22756550020271418 2:0.1140487824083429 3:0.07206640789053116 4:0.039067362602137924 
1.0 1:-0.11938177848595027 2:-0.10253190916590531 3:0.044098435080526605 4:0.05786138124222143 
1.0 1:0.16760267087849112 2:0.11335101372549974 3:0.055352837666324095 4:-0.08392526116695775 
1.0 1:-0.08922145949881347 2:-0.14674365967242806 3:0.08412812704968237 4:0.10083883538593194 
-1.0 1:-0.15509489844152535 2:-0.09949756046265082 3:0.2752383397541035 4:0.11949606698744983 
-1.0 1:-0.20690286349375012 2:-0.05338826447457679 3:0.20538301351522675 4:0.16256567917658582 
-1.0 1:0.011784881772279366 2:-0.2604147268291859 3:0.006342298116901049 4:0.06971522506857418 
-1.0 1:-0.05584537058408895 2:-0.22378682481049467 3:0.17073585262764607 4:0.14159920201585655 
1.0 1:-0.058217251576300116 2:-0.09173705437657469 3:0.029625595733124163 4:-0.08177327232480197 
-1.0 1:-0.21703364977895565 2:-0.0409349853264767 3:0.17450071521438515 4:0.16124774948817502 
-1.0 1:-0.28284649416181473 2:0.0011065062228594498 3:-0.12624830585189392 4:-0.07926230477385485 
-1.0 1:0.2448967487115996 2:0.18511876891442336 3:0.07818545565823268 4:0.12068768136244301 
-1.0 1:0.15546444083058808 2:-0.22005121958849863 3:-0.13083419775031524 4:-0.10170742230767277 
-1.0 1:0.24223270674788677 2:0.05705254444119785 3:-0.11970435924672539 4:0.18060367262306898 
1.0 1:-0.0054925071788449326 2:-0.13575289067076615 3:-0.048287474759442325 4:-0.026812269160922005 
1.0 1:0.2929702926998112 2:0.15763736445344 3:0.003737533580039056 4:0.07100131575616891 
1.0 1:-0.031643711902575984 2:-0.1314076715257064 3:0.004716383672132923 4:0.06443127582340097 
1.0 1:0.23274140798318738 2:0.07607335541207878 3:0.004759512319135455 4:0.052876434945926 
1.0 1:0.29865908219837384 2:0.1466690771472235 3:0.04972307213021922 4:-0.07374622277210198 
-1.0 1:0.1383480190950131 2:-0.2173798038613396 3:-0.05178026161780361 4:-0.21593125272059197 
-1.0 1:0.3218741499802265 2:0.16467587722478233 3:0.015398510420333862 4:0.05092023659324172 
1.0 1:0.22236359501331684 2:0.1706479355539758 3:0.01366706962168727 4:0.10178825506472244 
1.0 1:0.2580915770080877 2:0.12370285327393893 3:0.10335968391190627 4:-0.16110083017479554 
1.0 1:-0.2292994105432873 2:0.0930776023753109 3:0.01600993053735455 4:-0.09201294029477003 
1.0 1:0.3763487915124917 2:0.23910483859531134 3:0.09849229580904226 4:-0.19055074804544 
-1.0 1:0.29410355528398663 2:0.061958567938853536 3:-0.12669549250402065 4:-0.04321759865674006 
1.0 1:0.05283507168868841 2:-0.12954093787951387 3:-0.14038218363294078 4:0.11884238601346915 
1.0 1:-0.28473309093734106 2:0.08822315369657328 3:-0.09662052509220098 4:-0.04660544599445401 
-1.0 1:0.017046886904022562 2:-0.22533090147163937 3:0.10207375287524365 4:-0.057569664343667684 
1.0 1:0.07544358284481568 2:-0.15274596595179613 3:-0.09043788102677609 4:-0.042026188990197715 
-1.0 1:-0.33081611193780674 2:0.10176637964515502 3:-0.06307678225701535 4:-0.09486268205490853 
1.0 1:-0.21292119825044184 2:-0.02345456520957091 3:-0.042889050832109435 4:0.02953628144720434 
-1.0 1:0.11111709459123559 2:-0.1879842251408015 3:-0.257656565739185 4:0.09084964465152591 
-1.0 1:0.1474879398756726 2:-0.2036282218351656 3:-0.05317672443218994 4:-0.08173774311642779 
-1.0 1:0.03205440413281302 2:-0.22001599176350056 3:0.02745326316902438 4:-0.06368222875596646 
